corr_type,Name,Description,Summary,wtdprop,n_colleges,Label_rank,Survey,Survey_Name,Label,Group,Group_rev
Pooled,SUCCSES5,Are you managing your time effectively?,SUCCSES5.somewhat,0.472531918,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES5,Are you managing your time effectively?,SUCCSES5.very,0.462917792,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,SUCCSES6,Are you understanding what your professors expect of you academically?,SUCCSES6.not,0.012204551,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
Pooled,SUCCSES6,Are you understanding what your professors expect of you academically?,SUCCSES6.somewhat,0.337504609,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES6,Are you understanding what your professors expect of you academically?,SUCCSES6.very,0.650290839,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,SUCCSES7,Are you utilizing campus services available to students?,SUCCSES7.not,0.068425441,183,1,CSS,College Senior Survey,Not successful,Success,College Success and Satisfaction
Pooled,SUCCSES7,Are you utilizing campus services available to students?,SUCCSES7.somewhat,0.594449738,183,2,CSS,College Senior Survey,Somewhat successful,Success,College Success and Satisfaction
Pooled,SUCCSES7,Are you utilizing campus services available to students?,SUCCSES7.very,0.337124821,183,3,CSS,College Senior Survey,Very successful,Success,College Success and Satisfaction
Pooled,FACPRV01,Has the faculty provided a letter of recommendation?,FACPRV01.notatall,0.283259332,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV01,Has the faculty provided a letter of recommendation?,FACPRV01.occasionally,0.448915827,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV01,Has the faculty provided a letter of recommendation?,FACPRV01.frequently,0.267824841,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV02,Has the faculty provided advice and guidance about your educational program?,FACPRV02.notatall,0.128798791,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV02,Has the faculty provided advice and guidance about your educational program?,FACPRV02.occasionally,0.557132568,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV02,Has the faculty provided advice and guidance about your educational program?,FACPRV02.frequently,0.31406864,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV04,Has the faculty provided encouragement to discuss coursework outside of class?,FACPRV04.notatall,0.069006965,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV04,Has the faculty provided encouragement to discuss coursework outside of class?,FACPRV04.occasionally,0.483264098,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV04,Has the faculty provided encouragement to discuss coursework outside of class?,FACPRV04.frequently,0.447728937,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV05,Has the faculty provided an opportunity to publish?,FACPRV05.notatall,0.697937114,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV05,Has the faculty provided an opportunity to publish?,FACPRV05.occasionally,0.24518758,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV05,Has the faculty provided an opportunity to publish?,FACPRV05.frequently,0.056875306,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV06,Has the faculty provided an opportunity to work on a research project?,FACPRV06.notatall,0.325061307,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV06,Has the faculty provided an opportunity to work on a research project?,FACPRV06.occasionally,0.449063481,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV06,Has the faculty provided an opportunity to work on a research project?,FACPRV06.frequently,0.225875212,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV07,Has the faculty provided assistance to improve your study skills?,FACPRV07.notatall,0.339669858,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV07,Has the faculty provided assistance to improve your study skills?,FACPRV07.occasionally,0.502206818,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV07,Has the faculty provided assistance to improve your study skills?,FACPRV07.frequently,0.158123323,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV08,Has the faculty provided emotional support and encouragement?,FACPRV08.notatall,0.194236408,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV08,Has the faculty provided emotional support and encouragement?,FACPRV08.occasionally,0.533388665,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV08,Has the faculty provided emotional support and encouragement?,FACPRV08.frequently,0.272374927,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV09,Has the faculty provided encouragement to pursue graduate/professional school?,FACPRV09.notatall,0.348992535,238,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV09,Has the faculty provided encouragement to pursue graduate/professional school?,FACPRV09.occasionally,0.448897121,238,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV09,Has the faculty provided encouragement to pursue graduate/professional school?,FACPRV09.frequently,0.202110344,238,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV10,Has the faculty provided encouragement to pursue graduate/professional study?,FACPRV10.notatall,0.223437313,275,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV10,Has the faculty provided encouragement to pursue graduate/professional study?,FACPRV10.occasionally,0.454248431,275,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV10,Has the faculty provided encouragement to pursue graduate/professional study?,FACPRV10.frequently,0.322314256,275,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV13,Has the faculty provided help in achieving your professional goals?,FACPRV13.notatall,0.17855911,258,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV13,Has the faculty provided help in achieving your professional goals?,FACPRV13.occasionally,0.518891219,258,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV13,Has the faculty provided help in achieving your professional goals?,FACPRV13.frequently,0.302549671,258,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV15,Has the faculty provided honest feedback about your skills and abilities?,FACPRV15.notatall,0.082865014,221,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV15,Has the faculty provided honest feedback about your skills and abilities?,FACPRV15.occasionally,0.499283747,221,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV15,Has the faculty provided honest feedback about your skills and abilities?,FACPRV15.frequently,0.41785124,221,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV16,Has the faculty provided intellectual challenge and stimulation?,FACPRV16.notatall,0.051938425,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV16,Has the faculty provided intellectual challenge and stimulation?,FACPRV16.occasionally,0.470187273,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV16,Has the faculty provided intellectual challenge and stimulation?,FACPRV16.frequently,0.477874301,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV17,Has the faculty provided negative feedback about your abilities and skills?,FACPRV17.notatall,0.479700682,215,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV17,Has the faculty provided negative feedback about your abilities and skills?,FACPRV17.occasionally,0.460291763,215,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV17,Has the faculty provided negative feedback about your abilities and skills?,FACPRV17.frequently,0.060007555,215,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV18,Has the faculty provided negative feedback about your academic work?,FACPRV18.notatall,0.412756546,258,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV18,Has the faculty provided negative feedback about your academic work?,FACPRV18.occasionally,0.520537371,258,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV18,Has the faculty provided negative feedback about your academic work?,FACPRV18.frequently,0.066706083,258,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,FACPRV19,Has the faculty provided respect (treated you like a colleague/peer)?,FACPRV19.notatall,0.04636588,311,1,CSS,College Senior Survey,Not at all,Faculty Interactions,Faculty Interactions
Pooled,FACPRV19,Has the faculty provided respect (treated you like a colleague/peer)?,FACPRV19.occasionally,0.370121157,311,2,CSS,College Senior Survey,Occasionally,Faculty Interactions,Faculty Interactions
Pooled,FACPRV19,Has the faculty provided respect (treated you like a colleague/peer)?,FACPRV19.frequently,0.583512963,311,3,CSS,College Senior Survey,Frequently,Faculty Interactions,Faculty Interactions
Pooled,GOAL02,How important to you is becoming a community leader?,GOAL02.notimportant,0.253388954,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL02,How important to you is becoming a community leader?,GOAL02.somewhatimportant,0.400750324,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL02,How important to you is becoming a community leader?,GOAL02.veryimportant,0.247669552,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL02,How important to you is becoming a community leader?,GOAL02.essential,0.09819117,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL03,"How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?",GOAL03.notimportant,0.61957595,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL03,"How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?",GOAL03.somewhatimportant,0.231358119,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL03,"How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?",GOAL03.veryimportant,0.086942784,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL03,"How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?",GOAL03.essential,0.062123147,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL04,How important to you is becoming an authority in my field?,GOAL04.notimportant,0.081332237,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL04,How important to you is becoming an authority in my field?,GOAL04.somewhatimportant,0.272542763,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL04,How important to you is becoming an authority in my field?,GOAL04.veryimportant,0.415815789,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL04,How important to you is becoming an authority in my field?,GOAL04.essential,0.230309211,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL05,How important to you is becoming involved in programs to clean up the environment?,GOAL05.notimportant,0.283897984,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL05,How important to you is becoming involved in programs to clean up the environment?,GOAL05.somewhatimportant,0.484742074,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL05,How important to you is becoming involved in programs to clean up the environment?,GOAL05.veryimportant,0.173885949,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL05,How important to you is becoming involved in programs to clean up the environment?,GOAL05.essential,0.057473993,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL06,How important to you is becoming successful in a business of my own?,GOAL06.notimportant,0.379000554,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL06,How important to you is becoming successful in a business of my own?,GOAL06.somewhatimportant,0.285262922,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL06,How important to you is becoming successful in a business of my own?,GOAL06.veryimportant,0.20602029,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL06,How important to you is becoming successful in a business of my own?,GOAL06.essential,0.129716234,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL07,How important to you is being very well off financially?,GOAL07.notimportant,0.10061378,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL07,How important to you is being very well off financially?,GOAL07.somewhatimportant,0.334574057,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL07,How important to you is being very well off financially?,GOAL07.veryimportant,0.347955439,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL07,How important to you is being very well off financially?,GOAL07.essential,0.216856724,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL08,"How important to you is creating artistic work (paintings, sculpture, etc.)?",GOAL08.notimportant,0.574264054,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL08,"How important to you is creating artistic work (paintings, sculpture, etc.)?",GOAL08.somewhatimportant,0.248172294,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL08,"How important to you is creating artistic work (paintings, sculpture, etc.)?",GOAL08.veryimportant,0.108752214,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL08,"How important to you is creating artistic work (paintings, sculpture, etc.)?",GOAL08.essential,0.068811439,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL09,How important to you is developing a meaningful philosophy of life?,GOAL09.notimportant,0.153728148,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL09,How important to you is developing a meaningful philosophy of life?,GOAL09.somewhatimportant,0.282066424,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL09,How important to you is developing a meaningful philosophy of life?,GOAL09.veryimportant,0.31572054,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL09,How important to you is developing a meaningful philosophy of life?,GOAL09.essential,0.248484888,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL10,How important to you is having administrative responsibility for the work of others?,GOAL10.notimportant,0.224581238,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL10,How important to you is having administrative responsibility for the work of others?,GOAL10.somewhatimportant,0.381302067,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL10,How important to you is having administrative responsibility for the work of others?,GOAL10.veryimportant,0.298342122,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL10,How important to you is having administrative responsibility for the work of others?,GOAL10.essential,0.095774573,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL11,How important to you is helping others who are in difficulty?,GOAL11.notimportant,0.02348896,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL11,How important to you is helping others who are in difficulty?,GOAL11.somewhatimportant,0.241216341,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL11,How important to you is helping others who are in difficulty?,GOAL11.veryimportant,0.465349502,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL11,How important to you is helping others who are in difficulty?,GOAL11.essential,0.269945197,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL12,How important to you is helping to promote racial understanding?,GOAL12.notimportant,0.208853302,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL12,How important to you is helping to promote racial understanding?,GOAL12.somewhatimportant,0.408339742,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL12,How important to you is helping to promote racial understanding?,GOAL12.veryimportant,0.265734381,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL12,How important to you is helping to promote racial understanding?,GOAL12.essential,0.117072575,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL15,How important to you is influencing social values?,GOAL15.notimportant,0.146676772,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL15,How important to you is influencing social values?,GOAL15.somewhatimportant,0.364856493,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL15,How important to you is influencing social values?,GOAL15.veryimportant,0.360335453,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL15,How important to you is influencing social values?,GOAL15.essential,0.128131282,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL16,How important to you is influencing the political structure?,GOAL16.notimportant,0.420540733,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL16,How important to you is influencing the political structure?,GOAL16.somewhatimportant,0.374121128,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL16,How important to you is influencing the political structure?,GOAL16.veryimportant,0.148800385,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL16,How important to you is influencing the political structure?,GOAL16.essential,0.056537754,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL18,How important to you is keeping up to date with political affairs?,GOAL18.notimportant,0.169672373,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL18,How important to you is keeping up to date with political affairs?,GOAL18.somewhatimportant,0.404693272,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL18,How important to you is keeping up to date with political affairs?,GOAL18.veryimportant,0.302502732,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL18,How important to you is keeping up to date with political affairs?,GOAL18.essential,0.123131623,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL19,How important to you is making a theoretical contribution to science?,GOAL19.notimportant,0.608153229,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL19,How important to you is making a theoretical contribution to science?,GOAL19.somewhatimportant,0.246511904,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL19,How important to you is making a theoretical contribution to science?,GOAL19.veryimportant,0.104624756,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL19,How important to you is making a theoretical contribution to science?,GOAL19.essential,0.040710111,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL20,How important to you is obtaining recognition from my colleagues for contributions to my special field?,GOAL20.notimportant,0.126882181,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL20,How important to you is obtaining recognition from my colleagues for contributions to my special field?,GOAL20.somewhatimportant,0.365039339,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL20,How important to you is obtaining recognition from my colleagues for contributions to my special field?,GOAL20.veryimportant,0.366711657,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL20,How important to you is obtaining recognition from my colleagues for contributions to my special field?,GOAL20.essential,0.141366824,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL21,How important to you is participating in a community action program?,GOAL21.notimportant,0.249754757,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL21,How important to you is participating in a community action program?,GOAL21.somewhatimportant,0.452185057,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL21,How important to you is participating in a community action program?,GOAL21.veryimportant,0.226928171,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL21,How important to you is participating in a community action program?,GOAL21.essential,0.071132015,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL22,How important to you is raising a family?,GOAL22.notimportant,0.0704332,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL22,How important to you is raising a family?,GOAL22.somewhatimportant,0.153863374,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL22,How important to you is raising a family?,GOAL22.veryimportant,0.325167976,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL22,How important to you is raising a family?,GOAL22.essential,0.45053545,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,GOAL24,"How important to you is writing original works (poems, novels, etc.)?",GOAL24.notimportant,0.581612179,318,1,CSS,College Senior Survey,Not important,Personal And Professional Goals,Goals and Views
Pooled,GOAL24,"How important to you is writing original works (poems, novels, etc.)?",GOAL24.somewhatimportant,0.239813921,318,2,CSS,College Senior Survey,Somewhat important,Personal And Professional Goals,Goals and Views
Pooled,GOAL24,"How important to you is writing original works (poems, novels, etc.)?",GOAL24.veryimportant,0.109367536,318,3,CSS,College Senior Survey,Very important,Personal And Professional Goals,Goals and Views
Pooled,GOAL24,"How important to you is writing original works (poems, novels, etc.)?",GOAL24.essential,0.069206364,318,4,CSS,College Senior Survey,Essential,Personal And Professional Goals,Goals and Views
Pooled,POLIVIEW,How would you characterize your political views?,POLIVIEW.farright,0.01122185,318,1,CSS,College Senior Survey,Far right,Social And Political Views,Goals and Views
Pooled,POLIVIEW,How would you characterize your political views?,POLIVIEW.conservative,0.253557193,318,2,CSS,College Senior Survey,Conservative,Social And Political Views,Goals and Views
Pooled,POLIVIEW,How would you characterize your political views?,POLIVIEW.middleoftheroad,0.438934157,318,3,CSS,College Senior Survey,Middle of the road,Social And Political Views,Goals and Views
Pooled,POLIVIEW,How would you characterize your political views?,POLIVIEW.liberal,0.268411992,318,4,CSS,College Senior Survey,Liberal,Social And Political Views,Goals and Views
Pooled,POLIVIEW,How would you characterize your political views?,POLIVIEW.farleft,0.027874808,318,5,CSS,College Senior Survey,Far left,Social And Political Views,Goals and Views
Pooled,VIEW04,Do you agree/disagree that affirmative action in college admissions should be abolished?,VIEW04.disagreestrongly,0.13644906,279,1,CSS,College Senior Survey,Disagree strongly,Social And Political Views,Goals and Views
Pooled,VIEW04,Do you agree/disagree that affirmative action in college admissions should be abolished?,VIEW04.disagreesomewhat,0.35277393,279,2,CSS,College Senior Survey,Disagree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW04,Do you agree/disagree that affirmative action in college admissions should be abolished?,VIEW04.agreesomewhat,0.315444303,279,3,CSS,College Senior Survey,Agree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW04,Do you agree/disagree that affirmative action in college admissions should be abolished?,VIEW04.agreestrongly,0.195332707,279,4,CSS,College Senior Survey,Agree strongly,Social And Political Views,Goals and Views
Pooled,VIEW25,"Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?",VIEW25.disagreestrongly,0.311841728,318,1,CSS,College Senior Survey,Disagree strongly,Social And Political Views,Goals and Views
Pooled,VIEW25,"Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?",VIEW25.disagreesomewhat,0.435877387,318,2,CSS,College Senior Survey,Disagree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW25,"Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?",VIEW25.agreesomewhat,0.214394769,318,3,CSS,College Senior Survey,Agree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW25,"Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?",VIEW25.agreestrongly,0.037886116,318,4,CSS,College Senior Survey,Agree strongly,Social And Political Views,Goals and Views
Pooled,VIEW28,Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?,VIEW28.disagreestrongly,0.295415543,94,1,CSS,College Senior Survey,Disagree strongly,Social And Political Views,Goals and Views
Pooled,VIEW28,Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?,VIEW28.disagreesomewhat,0.396665849,94,2,CSS,College Senior Survey,Disagree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW28,Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?,VIEW28.agreesomewhat,0.267099779,94,3,CSS,College Senior Survey,Agree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW28,Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?,VIEW28.agreestrongly,0.040818828,94,4,CSS,College Senior Survey,Agree strongly,Social And Political Views,Goals and Views
Pooled,VIEW31,Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?,VIEW31.disagreestrongly,0.244604061,196,1,CSS,College Senior Survey,Disagree strongly,Social And Political Views,Goals and Views
Pooled,VIEW31,Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?,VIEW31.disagreesomewhat,0.316804751,196,2,CSS,College Senior Survey,Disagree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW31,Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?,VIEW31.agreesomewhat,0.354442983,196,3,CSS,College Senior Survey,Agree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW31,Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?,VIEW31.agreestrongly,0.084148206,196,4,CSS,College Senior Survey,Agree strongly,Social And Political Views,Goals and Views
Pooled,VIEW38,Do you agree/disagree that the federal government should raise taxes to reduce the deficit?,VIEW38.disagreestrongly,0.259143118,259,1,CSS,College Senior Survey,Disagree strongly,Social And Political Views,Goals and Views
Pooled,VIEW38,Do you agree/disagree that the federal government should raise taxes to reduce the deficit?,VIEW38.disagreesomewhat,0.474692066,259,2,CSS,College Senior Survey,Disagree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW38,Do you agree/disagree that the federal government should raise taxes to reduce the deficit?,VIEW38.agreesomewhat,0.234345771,259,3,CSS,College Senior Survey,Agree somewhat,Social And Political Views,Goals and Views
Pooled,VIEW38,Do you agree/disagree that the federal government should raise taxes to reduce the deficit?,VIEW38.agreestrongly,0.031819044,259,4,CSS,College Senior Survey,Agree strongly,Social And Political Views,Goals and Views
Pooled,VIEW42,Do you agree/disagree that wealthy people should pay a larger share of taxes than they do now?,VIEW42.disagreestrongly,0.133711721,318,1,CSS,College Senior Survey,Disagree strongly,Social And Political Views,Goals and Views
Pooled,VIEW42,Do you agree/disagree that wealthy people should pay a larger share of taxes than they do now?,VIEW42.disagreesomewhat,0.281668284,318,2,CSS,College Senior Survey,Disagree somewhat,Social And Political Views,Goals and Views
