Name,Description,Summary,wtdprop,n_colleges
SATIS31_9406,Satisfaction: Relevance of coursework to everyday life,SATIS31_9406.satisfied,0.494654105101664,309
SATIS31_9406,Satisfaction: Relevance of coursework to everyday life,SATIS31_9406.verysatisfied,0.151085835530577,309
SATIS32_9406,Satisfaction: Science and mathematics courses,SATIS32_9406.cantrate,0.0601397089052066,318
SATIS32_9406,Satisfaction: Science and mathematics courses,SATIS32_9406.dissatisfied,0.0946214607949332,318
SATIS32_9406,Satisfaction: Science and mathematics courses,SATIS32_9406.neutral,0.265272531230382,318
SATIS32_9406,Satisfaction: Science and mathematics courses,SATIS32_9406.satisfied,0.438638755684552,318
SATIS32_9406,Satisfaction: Science and mathematics courses,SATIS32_9406.verysatisfied,0.141327543384926,318
SATIS33_9406,Satisfaction: Sense of community on campus,SATIS33_9406.cantrate,0.0238066963892755,309
SATIS33_9406,Satisfaction: Sense of community on campus,SATIS33_9406.dissatisfied,0.140606323129216,309
SATIS33_9406,Satisfaction: Sense of community on campus,SATIS33_9406.neutral,0.261178426628354,309
SATIS33_9406,Satisfaction: Sense of community on campus,SATIS33_9406.satisfied,0.380224991913103,309
SATIS33_9406,Satisfaction: Sense of community on campus,SATIS33_9406.verysatisfied,0.194183561940052,309
SATIS34_9406,Satisfaction: Social science courses,SATIS34_9406.cantrate,0.0852127030703232,318
SATIS34_9406,Satisfaction: Social science courses,SATIS34_9406.dissatisfied,0.039217675189773,318
SATIS34_9406,Satisfaction: Social science courses,SATIS34_9406.neutral,0.231752232873589,318
SATIS34_9406,Satisfaction: Social science courses,SATIS34_9406.satisfied,0.457686486218729,318
SATIS34_9406,Satisfaction: Social science courses,SATIS34_9406.verysatisfied,0.186130902647586,318
SATIS35_9406,Satisfaction: Student housing,SATIS35_9406.cantrate,0.165022841478117,318
SATIS35_9406,Satisfaction: Student housing,SATIS35_9406.dissatisfied,0.161374202655471,318
SATIS35_9406,Satisfaction: Student housing,SATIS35_9406.neutral,0.218723239860906,318
SATIS35_9406,Satisfaction: Student housing,SATIS35_9406.satisfied,0.358592188074889,318
SATIS35_9406,Satisfaction: Student housing,SATIS35_9406.verysatisfied,0.0962875279306177,318
SATIS36_9406,Satisfaction: Tutorial help or other academic assistance,SATIS36_9406.cantrate,0.246508118323741,318
SATIS36_9406,Satisfaction: Tutorial help or other academic assistance,SATIS36_9406.dissatisfied,0.0427010249738666,318
SATIS36_9406,Satisfaction: Tutorial help or other academic assistance,SATIS36_9406.neutral,0.282131711682947,318
SATIS36_9406,Satisfaction: Tutorial help or other academic assistance,SATIS36_9406.satisfied,0.321780532149932,318
SATIS36_9406,Satisfaction: Tutorial help or other academic assistance,SATIS36_9406.verysatisfied,0.106878612869515,318
SEX,Your sex:,SEX.male,0.38495071378415,318
SEX,Your sex:,SEX.female,0.61504928621585,318
SLFCHG01,Change: Ability to get along with people of different races/cultures,SLFCHG01.muchweaker,0.00330713464058376,318
SLFCHG01,Change: Ability to get along with people of different races/cultures,SLFCHG01.weaker,0.01149234699275,318
SLFCHG01,Change: Ability to get along with people of different races/cultures,SLFCHG01.nochange,0.396568143003315,318
SLFCHG01,Change: Ability to get along with people of different races/cultures,SLFCHG01.stronger,0.392384895466444,318
SLFCHG01,Change: Ability to get along with people of different races/cultures,SLFCHG01.muchstronger,0.196247479896907,318
SLFCHG04,Change: Ability to think critically,SLFCHG04.muchweaker,0.0010883108716514,318
SLFCHG04,Change: Ability to think critically,SLFCHG04.weaker,0.00434834130053889,318
SLFCHG04,Change: Ability to think critically,SLFCHG04.nochange,0.0782364760495966,318
SLFCHG04,Change: Ability to think critically,SLFCHG04.stronger,0.540666142465539,318
SLFCHG04,Change: Ability to think critically,SLFCHG04.muchstronger,0.375660729312674,318
SLFCHG05,Change: Ability to work cooperatively,SLFCHG05.muchweaker,0.0015672828640798,295
SLFCHG05,Change: Ability to work cooperatively,SLFCHG05.weaker,0.00643414670108672,295
SLFCHG05,Change: Ability to work cooperatively,SLFCHG05.nochange,0.224488874387692,295
SLFCHG05,Change: Ability to work cooperatively,SLFCHG05.stronger,0.543726032061369,295
SLFCHG05,Change: Ability to work cooperatively,SLFCHG05.muchstronger,0.223783663985772,295
SLFCHG08,Change: Analytical and problem-solving skills,SLFCHG08.muchweaker,0.00108990757975227,318
SLFCHG08,Change: Analytical and problem-solving skills,SLFCHG08.weaker,0.00573931535959413,318
SLFCHG08,Change: Analytical and problem-solving skills,SLFCHG08.nochange,0.0839885001488271,318
SLFCHG08,Change: Analytical and problem-solving skills,SLFCHG08.stronger,0.57071367568412,318
SLFCHG08,Change: Analytical and problem-solving skills,SLFCHG08.muchstronger,0.338468601227707,318
SLFCHG09,Change: Commitment to serving your community,SLFCHG09.muchweaker,0.00487620467570397,56
SLFCHG09,Change: Commitment to serving your community,SLFCHG09.weaker,0.0246333908405659,56
SLFCHG09,Change: Commitment to serving your community,SLFCHG09.nochange,0.426886292811808,56
SLFCHG09,Change: Commitment to serving your community,SLFCHG09.stronger,0.399574962953318,56
SLFCHG09,Change: Commitment to serving your community,SLFCHG09.muchstronger,0.144029148718604,56
SLFCHG16,Change: Foreign language ability,SLFCHG16.muchweaker,0.0419533888075819,318
SLFCHG16,Change: Foreign language ability,SLFCHG16.weaker,0.12468309539243,318
SLFCHG16,Change: Foreign language ability,SLFCHG16.nochange,0.463820503586343,318
SLFCHG16,Change: Foreign language ability,SLFCHG16.stronger,0.252294941332667,318
SLFCHG16,Change: Foreign language ability,SLFCHG16.muchstronger,0.117248070880978,318
SLFCHG17,Change: General knowledge,SLFCHG17.muchweaker,0.00139208877453063,318
SLFCHG17,Change: General knowledge,SLFCHG17.weaker,0.00471028501411491,318
SLFCHG17,Change: General knowledge,SLFCHG17.nochange,0.0258406984716021,318
SLFCHG17,Change: General knowledge,SLFCHG17.stronger,0.495311900149042,318
SLFCHG17,Change: General knowledge,SLFCHG17.muchstronger,0.47274502759071,318
SLFCHG18,Change: Interpersonal skills,SLFCHG18.muchweaker,0.00220186684849403,318
SLFCHG18,Change: Interpersonal skills,SLFCHG18.weaker,0.012222730988013,318
SLFCHG18,Change: Interpersonal skills,SLFCHG18.nochange,0.134618794314939,318
SLFCHG18,Change: Interpersonal skills,SLFCHG18.stronger,0.539173584899808,318
SLFCHG18,Change: Interpersonal skills,SLFCHG18.muchstronger,0.311783022948745,318
SLFCHG19,Change: Knowledge of a particular field or discipline,SLFCHG19.muchweaker,0.00112365682808408,318
SLFCHG19,Change: Knowledge of a particular field or discipline,SLFCHG19.weaker,0.00219456335538193,318
SLFCHG19,Change: Knowledge of a particular field or discipline,SLFCHG19.nochange,0.0263394638858112,318
SLFCHG19,Change: Knowledge of a particular field or discipline,SLFCHG19.stronger,0.341614323200372,318
SLFCHG19,Change: Knowledge of a particular field or discipline,SLFCHG19.muchstronger,0.628727992730351,318
SLFCHG20,Change: knowledge of people from different races/cultures,SLFCHG20.muchweaker,0.00627541180964242,318
SLFCHG20,Change: knowledge of people from different races/cultures,SLFCHG20.weaker,0.0240121051990287,318
SLFCHG20,Change: knowledge of people from different races/cultures,SLFCHG20.nochange,0.294382811683813,318
SLFCHG20,Change: knowledge of people from different races/cultures,SLFCHG20.stronger,0.478785319232565,318
SLFCHG20,Change: knowledge of people from different races/cultures,SLFCHG20.muchstronger,0.196544352074951,318
SLFCHG21,Change: Leadership abilities,SLFCHG21.muchweaker,0.00266996283324562,318
SLFCHG21,Change: Leadership abilities,SLFCHG21.weaker,0.0177010019171816,318
SLFCHG21,Change: Leadership abilities,SLFCHG21.nochange,0.243149139712428,318
SLFCHG21,Change: Leadership abilities,SLFCHG21.stronger,0.489624917695193,318
SLFCHG21,Change: Leadership abilities,SLFCHG21.muchstronger,0.246854977841952,318
SLFCHG22,Change: Mathematical skills,SLFCHG22.muchweaker,0.0156306320973425,318
SLFCHG22,Change: Mathematical skills,SLFCHG22.weaker,0.0875269055903679,318
SLFCHG22,Change: Mathematical skills,SLFCHG22.nochange,0.40464559095412,318
SLFCHG22,Change: Mathematical skills,SLFCHG22.stronger,0.369278113492846,318
SLFCHG22,Change: Mathematical skills,SLFCHG22.muchstronger,0.122918757865323,318
SLFCHG23,Change: Preparation for future career,SLFCHG23.muchweaker,0.00240873111914346,56
SLFCHG23,Change: Preparation for future career,SLFCHG23.weaker,0.00962861036605379,56
SLFCHG23,Change: Preparation for future career,SLFCHG23.nochange,0.0771670590288402,56
SLFCHG23,Change: Preparation for future career,SLFCHG23.stronger,0.488951595529582,56
SLFCHG23,Change: Preparation for future career,SLFCHG23.muchstronger,0.421844003956381,56
SLFCHG24,Change: Preparation for graduate or professional school,SLFCHG24.muchweaker,0.00545612973477466,56
SLFCHG24,Change: Preparation for graduate or professional school,SLFCHG24.weaker,0.010251553462609,56
SLFCHG24,Change: Preparation for graduate or professional school,SLFCHG24.nochange,0.18319649331732,56
SLFCHG24,Change: Preparation for graduate or professional school,SLFCHG24.stronger,0.511670397475566,56
SLFCHG24,Change: Preparation for graduate or professional school,SLFCHG24.muchstronger,0.28942542600973,56
SLFCHG28,Change: Public speaking ability,SLFCHG28.muchweaker,0.00282990446549057,318
SLFCHG28,Change: Public speaking ability,SLFCHG28.weaker,0.0170662191010204,318
SLFCHG28,Change: Public speaking ability,SLFCHG28.nochange,0.214920400349424,318
SLFCHG28,Change: Public speaking ability,SLFCHG28.stronger,0.506233485696554,318
SLFCHG28,Change: Public speaking ability,SLFCHG28.muchstronger,0.258949990387511,318
SLFCHG29,Change: Reading speed and comprehension,SLFCHG29.muchweaker,0.00216853566573309,295
SLFCHG29,Change: Reading speed and comprehension,SLFCHG29.weaker,0.0141933078703403,295
SLFCHG29,Change: Reading speed and comprehension,SLFCHG29.nochange,0.293485620349188,295
SLFCHG29,Change: Reading speed and comprehension,SLFCHG29.stronger,0.523646172034805,295
SLFCHG29,Change: Reading speed and comprehension,SLFCHG29.muchstronger,0.166506364079933,295
SLFCHG30,Change: Religious beliefs and convictions,SLFCHG30.muchweaker,0.026559321568755,309
SLFCHG30,Change: Religious beliefs and convictions,SLFCHG30.weaker,0.075766428563209,309
SLFCHG30,Change: Religious beliefs and convictions,SLFCHG30.nochange,0.443648242314645,309
SLFCHG30,Change: Religious beliefs and convictions,SLFCHG30.stronger,0.29179992228714,309
SLFCHG30,Change: Religious beliefs and convictions,SLFCHG30.muchstronger,0.162226085266252,309
SLFCHG32,Change: Understanding of global issues,SLFCHG32.muchweaker,0.0037507630357072,183
SLFCHG32,Change: Understanding of global issues,SLFCHG32.weaker,0.0147779807998309,183
SLFCHG32,Change: Understanding of global issues,SLFCHG32.nochange,0.188600572368031,183
SLFCHG32,Change: Understanding of global issues,SLFCHG32.stronger,0.518550082843098,183
SLFCHG32,Change: Understanding of global issues,SLFCHG32.muchstronger,0.274320600953333,183
SLFCHG34,Change: Understanding of social problems facing our nation,SLFCHG34.muchweaker,0.00386639876228249,318
SLFCHG34,Change: Understanding of social problems facing our nation,SLFCHG34.weaker,0.0151857000765424,318
SLFCHG34,Change: Understanding of social problems facing our nation,SLFCHG34.nochange,0.214653885661851,318
SLFCHG34,Change: Understanding of social problems facing our nation,SLFCHG34.stronger,0.530093792552267,318
SLFCHG34,Change: Understanding of social problems facing our nation,SLFCHG34.muchstronger,0.236200222947057,318
SLFCHG35,Change: Understanding of the problems facing your community,SLFCHG35.muchweaker,0.00348678436156291,318
SLFCHG35,Change: Understanding of the problems facing your community,SLFCHG35.weaker,0.0161526981181198,318
SLFCHG35,Change: Understanding of the problems facing your community,SLFCHG35.nochange,0.308116248613318,318
SLFCHG35,Change: Understanding of the problems facing your community,SLFCHG35.stronger,0.491658137005407,318
SLFCHG35,Change: Understanding of the problems facing your community,SLFCHG35.muchstronger,0.180586131901592,318
SLFCHG36,Change: Writing skills,SLFCHG36.muchweaker,0.00339708705075746,318
SLFCHG36,Change: Writing skills,SLFCHG36.weaker,0.0221094345009444,318
SLFCHG36,Change: Writing skills,SLFCHG36.nochange,0.143122605565078,318
SLFCHG36,Change: Writing skills,SLFCHG36.stronger,0.541048002996356,318
SLFCHG36,Change: Writing skills,SLFCHG36.muchstronger,0.290322869886865,318
SUCCSES1,Success: Adjusting to academic demands of college,SUCCSES1.not,0.0173350463296271,183
SUCCSES1,Success: Adjusting to academic demands of college,SUCCSES1.somewhat,0.338228798347778,183
SUCCSES1,Success: Adjusting to academic demands of college,SUCCSES1.very,0.644436155322595,183
SUCCSES2,Success: Developing close friendships with other students,SUCCSES2.not,0.0416914775886086,183
SUCCSES2,Success: Developing close friendships with other students,SUCCSES2.somewhat,0.272618675375189,183
SUCCSES2,Success: Developing close friendships with other students,SUCCSES2.very,0.685689847036202,183
SUCCSES3,Success: Developing effective study skills,SUCCSES3.not,0.0571976291776292,183
SUCCSES3,Success: Developing effective study skills,SUCCSES3.somewhat,0.447169474215759,183
SUCCSES3,Success: Developing effective study skills,SUCCSES3.very,0.495632896606612,183
SUCCSES4,Success: Getting to know faculty,SUCCSES4.not,0.0800032482810946,183
SUCCSES4,Success: Getting to know faculty,SUCCSES4.somewhat,0.503142470191979,183
SUCCSES4,Success: Getting to know faculty,SUCCSES4.very,0.416854281526926,183
SUCCSES5,Success: Managing your time effectively,SUCCSES5.not,0.0624584541182399,183
SUCCSES5,Success: Managing your time effectively,SUCCSES5.somewhat,0.467180211886336,183
SUCCSES5,Success: Managing your time effectively,SUCCSES5.very,0.470361333995424,183
SUCCSES6,Success: Understanding what your professors expect of you academically,SUCCSES6.not,0.0117581331251682,183
SUCCSES6,Success: Understanding what your professors expect of you academically,SUCCSES6.somewhat,0.328937776472229,183
SUCCSES6,Success: Understanding what your professors expect of you academically,SUCCSES6.very,0.659304090402603,183
SUCCSES7,Success: Utilizing campus services available to students,SUCCSES7.not,0.0641818456933705,183
SUCCSES7,Success: Utilizing campus services available to students,SUCCSES7.somewhat,0.596350676408516,183
SUCCSES7,Success: Utilizing campus services available to students,SUCCSES7.very,0.339467477898113,183
VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.disagreestrongly,0.138189530121017,279
VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.disagreesomewhat,0.352412926929681,279
VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.agreesomewhat,0.316219084577575,279
VIEW04,View: Affirmative action in college admissions should be abolished,VIEW04.agreestrongly,0.193178458371728,279
VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.disagreestrongly,0.312019422891635,318
VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.disagreesomewhat,0.435537956423557,318
VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.agreesomewhat,0.214429429621027,318
VIEW25,"View: Realistically, an individual can do little to bring about changes in our society",VIEW25.agreestrongly,0.0380131910637813,318
VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.disagreestrongly,0.297172865813069,94
VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.disagreesomewhat,0.396689757249045,94
VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.agreesomewhat,0.266111824712642,94
VIEW28,View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions,VIEW28.agreestrongly,0.0400255522252447,94
VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.disagreestrongly,0.237318857997323,196
VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.disagreesomewhat,0.311677118079314,196
VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.agreesomewhat,0.363189765438924,196
VIEW31,View: The chief benefit of a college education is that it increases one's earning power,VIEW31.agreestrongly,0.0878142584844389,196
VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.disagreestrongly,0.254732871331255,259
VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.disagreesomewhat,0.477268413913156,259
VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.agreesomewhat,0.235591997818556,259
VIEW38,View: The federal government should raise taxes to reduce the deficit,VIEW38.agreestrongly,0.0324067169370328,259
VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.disagreestrongly,0.133373101587714,318
VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.disagreesomewhat,0.280628435263458,318
VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.agreesomewhat,0.382747258882993,318
VIEW42,View: Wealthy people should pay a larger share of taxes than they do now,VIEW42.agreestrongly,0.203251204265835,318
ACADEMIC_SELFCONCEPT,Scale: Academic Self Concept,ACADEMIC_SELFCONCEPT.scale,49.7283054152952,318
SOCIAL_SELFCONCEPT,Scale: Social Self Concept,SOCIAL_SELFCONCEPT.scale,51.9218612201016,318
SOCIAL_AGENCY,Scale: Social Agency,SOCIAL_AGENCY.scale,50.7154506696659,318
FAC_INTERACTION,Scale: Faculty Interaction,FAC_INTERACTION.scale_scale,48.3875485523413,258
