corr_type,Name,Description,Summary,wtdprop,n_colleges,mr_kq5_pq1,mr_ktop1_pq1,k_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,par_q1,par_q2,par_q3,par_q4,par_q5
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours0to1,0.230408932,59,-0.668817727,-0.162433103,0.27997185,-0.53629309,-0.327684714,0.025924042,0.066612497,0.135218832,0.2018476,0.188603721,0.127320344,0.039651,0.080785586,0.200313186,0.206643514,0.298696298,-0.230903597,-0.024517945,0.212583242,-0.081999033,-0.024058888,-0.276969999,-0.130668877,0.227351774,0.049329906,-0.035494211,-0.545320863,-0.212172138,0.14228913,0.137016581,0.04124895,-0.535538582,-0.244494233,0.080783504,0.220156935,0.003886281,-0.231910644,-0.484616253,-0.084445353,0.154919572,0.145443361,-0.669167804,-0.632154068,0.016170666,0.582088821,0.444352
Private non-profit,HPW23,Hours per Week: Volunteer work,HPW23.hours11to15,0.015556272,250,0.079232469,-0.222110117,-0.261260189,0.280797898,0.283027587,0.167173277,0.051045323,-0.20283641,-0.212635383,-0.224273337,-0.228960521,-0.242873866,-0.221569932,-0.220096755,-0.2521449,-0.266808965,0.108021857,0.215006238,0.139671034,0.128363148,-0.249014931,0.221373232,0.127556208,0.141126838,0.040402322,-0.176915703,0.188244321,0.233045962,0.102311361,0.006562235,-0.150136047,0.201070071,0.314104726,0.159077504,0.013264128,-0.189989956,0.273481942,0.269137801,0.163508847,0.050455852,-0.211113472,0.216098718,0.190789964,0.109956808,0.017667579,-0.141918933
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours11to15,0.012357842,59,0.386106154,0.447665242,-0.032852543,0.229912065,0.114417852,-0.049114722,-0.244982834,0.060755129,0.080615904,0.132354933,0.175443817,0.08412203,0.097823408,0.011137114,-0.054778586,-0.041842615,0.141681772,0.016035261,-0.228996431,-0.202404663,0.162221894,0.126603227,-0.116245767,-0.147175702,-0.251082391,0.181997581,0.219303246,0.091801261,-0.11468427,-0.348511707,0.140494663,0.298579947,0.112621415,-0.009114038,-0.286654476,0.069175106,0.065416728,0.208543541,-0.001129077,-0.210061415,0.032753781,0.292323484,0.250722278,-0.111204418,-0.361761157,-0.10067409
Private non-profit,HPW23,Hours per Week: Volunteer work,HPW23.hours16to20,0.007930203,250,0.093090497,-0.175150927,-0.368745459,0.325885907,0.359486729,0.288852411,0.169331581,-0.320668099,-0.33372821,-0.342709583,-0.327611656,-0.310064583,-0.328438757,-0.343156389,-0.351625685,-0.356387959,0.132065154,0.233939653,0.238807022,0.141696178,-0.316417324,0.252586987,0.256503237,0.214333349,0.109799321,-0.286366987,0.244174896,0.305998331,0.257429298,0.134470946,-0.299413601,0.255199068,0.37402729,0.242547869,0.1217838,-0.297077681,0.286353471,0.309989292,0.274960835,0.165540079,-0.312819913,0.29122035,0.303799331,0.227905113,0.146758884,-0.277206224
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours16to20,0.006308549,59,0.111516067,-0.164805831,-0.548944617,0.378297078,0.502223936,0.507901083,0.224192833,-0.506870622,-0.463841882,-0.416686849,-0.343029365,-0.441718873,-0.487602947,-0.539224659,-0.566679208,-0.530341847,0.208837227,0.377235913,0.307898546,0.203235811,-0.420563265,0.337587483,0.368900766,0.380293906,0.154007562,-0.434943298,0.367765795,0.433248132,0.451581691,0.146256822,-0.467048075,0.379026921,0.500270027,0.513564284,0.15093503,-0.480473246,0.254623454,0.443787744,0.534829323,0.258319459,-0.522767715,0.240397539,0.341108048,0.332018604,-0.0949729,-0.363426125
Private non-profit,HPW23,Hours per Week: Volunteer work,HPW23.hours1to2,0.210760927,250,-0.268786078,0.00691205,-0.05990313,0.168028658,0.044507748,0.017779426,-0.005202977,-0.04737528,0.002470323,0.058694727,0.152977198,0.01008757,-0.065133086,-0.07655778,-0.099692572,-0.069488266,-0.018950622,-0.148988467,0.105466075,0.040936025,-0.00215957,0.104207985,0.014842337,0.039359299,-0.015839618,-0.042854015,0.115266941,0.0595517,0.029808997,0.060628163,-0.079847882,0.164428962,0.091734754,0.030989151,0.027335823,-0.08297749,0.175865252,0.073950914,0.00966797,-0.030498974,-0.050701424,-0.163691034,-0.126342878,-0.068930872,-0.038874261,0.107272114
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours1to2,0.167116043,59,-0.489907256,-0.087037015,0.029348601,-0.107873081,-0.063302934,0.01049119,0.170932971,-0.045662899,0.043179716,0.088878703,0.140859523,-0.099344776,-0.116270043,-0.020842415,-0.06981175,0.021858142,-0.079160358,0.207382317,0.021632462,0.102491349,-0.114615429,-0.0417315,0.073857316,0.17769652,0.160660749,-0.166608875,-0.116450474,-0.03769396,0.098355942,0.233041735,-0.116663486,-0.094293775,0.039109007,0.091101622,0.333294959,-0.198783852,0.094133022,-0.217112802,-0.036154379,0.204038372,-0.047739225,-0.458740267,-0.466929248,-0.194164813,0.370678939,0.393045626
Private non-profit,HPW23,Hours per Week: Volunteer work,HPW23.hours21plus,0.009287462,250,0.288110666,-0.138709319,-0.395250586,0.268393063,0.399625059,0.356728609,0.240524987,-0.372052739,-0.376810414,-0.380222825,-0.377220889,-0.30218251,-0.374575064,-0.372850508,-0.35828952,-0.357010382,0.077164892,0.268305179,0.289790228,0.118824219,-0.321333604,0.227509709,0.309658038,0.266403535,0.203912436,-0.357969897,0.19631175,0.362509769,0.316829175,0.157073771,-0.339024887,0.151406671,0.379966379,0.349422212,0.187750847,-0.345087941,0.242963136,0.322959426,0.244662569,0.256115942,-0.339679915,0.489457471,0.473253861,0.331162269,0.13320205,-0.395439387
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours21plus,0.008693698,59,0.144136499,-0.259454645,-0.445742818,0.329871288,0.414311233,0.307357042,0.2669407,-0.410004119,-0.43785585,-0.418698643,-0.358736964,-0.345233705,-0.418377311,-0.453320877,-0.461237433,-0.422936043,0.296797091,0.270505941,0.152437393,0.276832948,-0.345064841,0.29165901,0.363351475,0.209067293,0.217617736,-0.36300947,0.41163613,0.341267795,0.265399949,0.161964654,-0.372193539,0.316833423,0.424128384,0.322216656,0.230908981,-0.407954095,0.145214233,0.390741217,0.368630673,0.220211811,-0.400132274,0.230242889,0.228928847,0.091222761,-0.078627387,-0.24488346
Private non-profit,HPW23,Hours per Week: Volunteer work,HPW23.hours3to5,0.107523026,250,0.031645444,0.053574111,-0.119139268,0.293537141,0.184915659,0.006014832,-0.146366335,-0.044330401,-0.007575628,0.033457121,0.089398265,-0.037940392,-0.102768515,-0.110291061,-0.133924441,-0.130379003,0.041377219,-0.008783875,0.090983356,-0.094815454,-0.006972212,0.162526221,0.085505234,0.067040916,-0.107619587,-0.053546732,0.228169075,0.161597062,-0.002881058,-0.159799691,-0.023080957,0.232426355,0.238754245,0.007649799,-0.118362393,-0.061958078,0.296938524,0.194904018,-0.006808498,-0.145867941,-0.053164357,0.087085416,-0.006442102,-0.137227917,-0.222442135,0.113180589
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours3to5,0.083324691,59,0.139401844,0.409201905,0.047444891,0.22628624,0.018599656,-0.185920144,-0.189803232,0.118734788,0.148943528,0.215584171,0.30153521,0.114820567,0.082268195,0.052283381,-0.034120065,0.035603265,0.088369013,0.01107438,-0.27165007,-0.17745778,0.186657368,0.094414972,-0.055326081,-0.161516295,-0.167492906,0.144413704,0.271795373,0.006383186,-0.237434414,-0.183456352,0.134756105,0.311680529,0.116374761,-0.114191804,-0.158954795,0.048579757,0.157337584,0.021233369,-0.140630473,-0.157609858,0.094047271,0.049833584,-0.019658893,-0.368488876,-0.233070663,0.195087173
Private non-profit,HPW23,Hours per Week: Volunteer work,HPW23.hours6to10,0.043164455,250,0.12567584,-0.093425637,-0.205970494,0.310438937,0.261661568,0.070254488,-0.051685579,-0.128191238,-0.124761931,-0.123150053,-0.103214081,-0.18701802,-0.175804941,-0.168317462,-0.213801845,-0.206262293,0.137887745,0.179248835,0.067216646,-0.009144866,-0.146925414,0.231076063,0.160900871,0.029513546,-0.043232209,-0.108954504,0.205822439,0.207494961,0.034003264,-0.075651166,-0.083574483,0.238168574,0.300020083,0.088742006,-0.069685853,-0.130908557,0.289863762,0.241435499,0.067266362,-0.056203769,-0.128495325,0.193721666,0.129362562,-0.010506097,-0.116191301,-0.02940127
Public,HPW23,Hours per Week: Volunteer work,HPW23.hours6to10,0.034342701,59,0.28263114,0.511830756,-0.10848181,0.363124428,0.201697623,-0.03498938,-0.233921347,0.004677236,0.048048777,0.133813165,0.256850998,-0.000992153,-0.036949741,-0.077827714,-0.14627021,-0.113437708,0.227469636,0.12157439,-0.203697422,-0.201004563,0.091907609,0.23510175,0.093568452,-0.110615083,-0.25773473,0.08039138,0.359105264,0.145595623,-0.090888997,-0.270396008,0.050599691,0.396376903,0.316307551,-0.016413548,-0.274093334,0.004114362,0.262218859,0.159893671,0.041938294,-0.192101456,-0.021721475,0.200842508,0.187746798,-0.169225745,-0.310084308,-0.019107559
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours0,0.202568762,250,-0.063446768,0.382737154,0.530493874,-0.247545035,-0.442360884,-0.512470839,-0.536150625,0.554431123,0.598414106,0.61497561,0.635376704,0.440223205,0.521270237,0.521947564,0.4678076,0.514056196,-0.162659406,-0.244595942,-0.348954487,-0.351983358,0.483401418,-0.272931852,-0.408270762,-0.441485039,-0.345372856,0.534091907,-0.226199658,-0.449291325,-0.462935497,-0.408270417,0.538448517,-0.168837792,-0.342052673,-0.457559225,-0.461398425,0.502571646,-0.186788213,-0.390185853,-0.48883012,-0.532469505,0.547711017,-0.266507411,-0.398110898,-0.551969657,-0.577936946,0.569148275
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours0,0.217721344,59,-0.065234901,0.342963357,0.346438827,0.079205126,-0.185745033,-0.480375582,-0.453084942,0.437714312,0.480968687,0.499040555,0.489314167,0.262963224,0.255015712,0.339538232,0.347916087,0.312049257,0.063909333,-0.066745864,-0.440037813,-0.408758568,0.396585846,0.162808447,-0.038415408,-0.439573493,-0.406304247,0.359891656,0.030248484,-0.203560437,-0.408995301,-0.308244011,0.376376421,0.023133575,-0.117782371,-0.474260937,-0.370305205,0.417133399,0.179115276,-0.228575809,-0.457923924,-0.438751034,0.428004508,-0.170889517,-0.250290057,-0.398224396,-0.147725824,0.41313579
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours0to1,0.02396998,250,-0.148897382,0.228781581,0.404409264,-0.265248964,-0.345457881,-0.358898118,-0.33964649,0.400029071,0.409142267,0.414996329,0.401018097,0.293346275,0.36456879,0.391248169,0.351223628,0.388689452,-0.05892845,-0.122813052,-0.314551717,-0.20641197,0.311410421,-0.119101335,-0.318992435,-0.361714671,-0.250479898,0.389751577,-0.195255659,-0.357807648,-0.265503373,-0.288708384,0.376374743,-0.232707667,-0.278007688,-0.258033655,-0.274375595,0.341917434,-0.218446532,-0.294020274,-0.348958378,-0.346025926,0.399498083,-0.332054878,-0.394597117,-0.397443426,-0.321494749,0.433627823
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours0to1,0.016078946,59,-0.321262386,0.00816817,0.113787617,-0.109293318,-0.079801267,-0.114085814,-0.0044246,0.089780216,0.133341747,0.148029744,0.150404669,-0.09040793,-0.028733953,0.082538748,0.086651998,0.140243288,0.252535316,0.202228558,-0.161291286,-0.096540913,-0.005591177,-0.012608725,0.184324517,-0.038118576,-0.057475813,-0.010199161,-0.037772735,-0.160576102,-0.044502632,0.141936693,0.005145005,-0.216789426,0.055432604,-0.125092346,0.10812529,0.028416244,0.023385232,-0.332568468,-0.074363141,0.003337142,0.118942315,-0.323151175,-0.289476422,-0.071508803,0.252825477,0.244580365
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours11to15,0.141567453,250,-0.081133665,-0.146522213,-0.124390039,0.194461401,0.120965869,0.031505997,-0.014524472,-0.072697423,-0.082151312,-0.084995409,-0.106207075,-0.06553966,-0.101733582,-0.107149024,-0.09996886,-0.161490784,0.031406152,0.021288472,-0.034880023,0.07988821,-0.042945221,0.123133093,0.109355691,0.078412352,-0.100130391,-0.05810957,0.156503267,0.12492232,0.00693409,-0.04042771,-0.054168154,0.156616065,0.104910977,0.007180688,-0.032096567,-0.049163814,0.19323122,0.14244574,0.097869939,-0.016831952,-0.106179155,-0.093351439,-0.076611484,0.032852786,0.103759082,-0.009184854
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours11to15,0.12223104,59,-0.348143369,0.322775785,0.630445851,-0.487017611,-0.540853933,-0.522576467,-0.26955088,0.562129187,0.569827867,0.549461524,0.493200476,0.470981479,0.514869978,0.59006399,0.549136714,0.618624681,-0.295120529,-0.283392271,-0.298038557,-0.401973583,0.472513912,-0.328769765,-0.370319029,-0.382735372,-0.218236641,0.460238065,-0.444874643,-0.439039125,-0.445245833,-0.193152774,0.503176613,-0.42631697,-0.425161534,-0.447430814,-0.104937442,0.420406175,-0.258687956,-0.597890432,-0.568092098,-0.214263843,0.558878467,-0.536057839,-0.614512958,-0.408103702,0.246676341,0.632564446
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours16to20,0.123412085,250,0.307778932,-0.225520823,-0.378361034,0.233066973,0.306362303,0.345201415,0.307479753,-0.365735393,-0.398829037,-0.427305991,-0.486386044,-0.285545638,-0.349305451,-0.341841326,-0.308417725,-0.363857775,0.083252411,0.153835392,0.2313714,0.220752293,-0.302020168,0.151917378,0.274665835,0.314307282,0.189699713,-0.339297053,0.154242772,0.261294654,0.338471552,0.24431357,-0.347315458,0.181408807,0.254863146,0.257205202,0.204621332,-0.29250177,0.188308318,0.267434954,0.305262553,0.310715004,-0.355368461,0.395272569,0.444885661,0.441178045,0.356923688,-0.488904231
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours16to20,0.149385826,59,-0.216711979,-0.158698433,-0.256269646,-0.044380958,0.197416657,0.369100165,0.252916711,-0.310307805,-0.29201786,-0.291229402,-0.269051138,-0.213432859,-0.221128471,-0.247653163,-0.276849083,-0.262312811,-0.176974959,0.124059894,0.481648521,0.162544802,-0.323539643,0.00213897,0.067573944,0.343883645,0.210797112,-0.277589607,-0.077374678,0.252397853,0.337796557,0.127889065,-0.263296272,-0.04149102,0.216855407,0.391108449,0.24132595,-0.333918069,0.023366455,0.141717762,0.319575574,0.354110128,-0.350455218,-0.161670605,-0.116801039,0.189789679,0.299181012,-0.039231568
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours1to2,0.038445328,250,-0.195860123,0.165777569,0.337580661,-0.219804501,-0.27918675,-0.321167928,-0.259752327,0.328228301,0.332284114,0.347773485,0.352214566,0.224842183,0.326147082,0.314255887,0.263905651,0.316218672,0.001596801,-0.071514409,-0.281941164,-0.177237211,0.240130953,-0.115745731,-0.281143857,-0.340632612,-0.157849608,0.328422895,-0.135889282,-0.26934201,-0.274709768,-0.224569445,0.312805348,-0.150429456,-0.21233822,-0.232792759,-0.173568443,0.251523471,-0.19279994,-0.20827464,-0.281548291,-0.275714585,0.316800723,-0.353564723,-0.395769589,-0.363639006,-0.274292272,0.409387408
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours1to2,0.020616245,59,-0.249669685,0.163860938,0.284449255,-0.15900522,-0.234943366,-0.296429893,-0.112975629,0.262651446,0.296863878,0.304396821,0.280328829,0.129837087,0.196048209,0.294241219,0.225302508,0.280657353,0.144712508,0.051073046,-0.381961306,-0.153804872,0.208242029,-0.148067331,-0.024526071,-0.229867592,-0.127243083,0.20525893,-0.099302302,-0.364211902,-0.242101818,0.016698268,0.218590808,-0.167900635,-0.079624856,-0.282924521,-0.014562999,0.180374785,-0.038973448,-0.390002266,-0.220597676,-0.106229184,0.26154447,-0.322899508,-0.332276204,-0.243914855,0.169463774,0.35382152
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours21plus,0.178462821,250,0.308860531,-0.279963041,-0.466054659,0.182240673,0.390474079,0.495551244,0.465854942,-0.49333108,-0.517237834,-0.537662307,-0.560230105,-0.375376354,-0.454158677,-0.443403189,-0.393518228,-0.416902276,0.089552242,0.213311209,0.374224393,0.26956811,-0.415536249,0.144189248,0.366856279,0.450259002,0.314414283,-0.475489833,0.120094426,0.371363945,0.467120207,0.358709389,-0.472910276,0.094077909,0.312606045,0.421925381,0.378081934,-0.42795227,0.134794326,0.295282582,0.39707107,0.481232738,-0.457967008,0.538392358,0.605258897,0.552193618,0.442306163,-0.632880633
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours21plus,0.317041612,59,0.317830511,-0.364554991,-0.563046162,0.247523292,0.421777669,0.580296302,0.397232648,-0.571636894,-0.607325426,-0.604422661,-0.570539759,-0.35496534,-0.410324872,-0.537211208,-0.511226754,-0.538211663,0.010265765,0.125817695,0.468091537,0.461190925,-0.467935803,0.096885155,0.173937481,0.460645169,0.35873894,-0.4473871,0.236384037,0.40931423,0.487013823,0.225390465,-0.484868953,0.266988114,0.282333357,0.536343794,0.248337067,-0.471782633,0.032045071,0.547261955,0.568279152,0.343492089,-0.560832456,0.479882335,0.55427083,0.474843608,-0.144303625,-0.637060661
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours3to5,0.093854095,250,-0.255262153,0.153617847,0.226281465,-0.11156281,-0.179924506,-0.244933587,-0.179692528,0.223261845,0.226473085,0.2413725,0.266784035,0.164745007,0.201390902,0.193750571,0.157768617,0.198982117,0.018999864,-0.05142984,-0.223581131,-0.161729192,0.192046714,-0.031454211,-0.166466219,-0.267430099,-0.056007574,0.194919526,-0.031066016,-0.155227644,-0.238844831,-0.12838469,0.2007691,-0.061019005,-0.138903671,-0.152731616,-0.097323772,0.149391082,-0.082851119,-0.121261908,-0.187361885,-0.205774941,0.205749111,-0.38277964,-0.405619987,-0.305267229,-0.210796602,0.374805776
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours3to5,0.046753157,59,-0.139032228,0.076622565,0.304941648,-0.235459958,-0.299196944,-0.302140904,-0.044114336,0.263852896,0.237931251,0.211487733,0.177502428,0.115777632,0.217845651,0.305628233,0.283548547,0.311454548,0.16204655,-0.039949851,-0.34036342,-0.116117387,0.203805912,-0.196562703,-0.112608642,-0.229460258,-0.031521808,0.203415229,-0.176946861,-0.343849754,-0.260911666,0.082226486,0.210318959,-0.231233371,-0.218409655,-0.31295462,0.006573039,0.224734813,-0.16984747,-0.405789577,-0.231838818,-0.054125484,0.272370049,-0.214629954,-0.221132204,-0.166982473,0.173214665,0.207505501
Private non-profit,HPW25,Hours per Week: Working (for pay),HPW25.hours6to10,0.197719476,250,-0.415488568,0.025745131,0.126283963,-0.092620134,-0.117219261,-0.121843734,-0.035260825,0.102505972,0.107350501,0.129036264,0.183983588,0.074641115,0.10636534,0.087555342,0.090340378,0.099571675,-0.007180847,-0.082913518,-0.047021234,-0.002234923,0.057262052,0.020866683,-0.105206258,-0.131487468,-0.019827789,0.089938168,-0.011176992,-0.055895236,-0.154822898,-0.016571785,0.08536757,-0.042648629,-0.130619925,-0.084454997,0.017608245,0.066258779,-0.094488174,-0.070728464,-0.038519803,-0.047861944,0.07591886,-0.435692752,-0.373715133,-0.185637719,-0.022980881,0.266316795
Public,HPW25,Hours per Week: Working (for pay),HPW25.hours6to10,0.110171831,59,-0.274773175,0.232408088,0.533269872,-0.370664176,-0.465514834,-0.477219435,-0.243096247,0.491799791,0.494003069,0.471222597,0.432835707,0.292660814,0.385797758,0.494914355,0.471806291,0.532929108,0.055250574,-0.146698419,-0.423125754,-0.311926779,0.382855976,-0.261260399,-0.197585313,-0.33499808,-0.223006964,0.372194064,-0.294511249,-0.451222816,-0.409308378,-0.076465701,0.403995179,-0.350116056,-0.359569396,-0.422946622,-0.126542747,0.392337332,-0.200504317,-0.569881982,-0.466571678,-0.216983177,0.5004593,-0.409770244,-0.451184596,-0.354531845,0.199521479,0.482594569
Private non-profit,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours0,0.532650226,90,-0.316466955,0.31473108,0.451995722,-0.252554742,-0.396527647,-0.392524764,-0.427332631,0.446777904,0.516033674,0.566078606,0.621504336,0.438654752,0.386245925,0.39694023,0.386140816,0.449353905,-0.24621377,-0.355549507,-0.186567347,-0.246234513,0.407587389,-0.140291728,-0.344203588,-0.265132975,-0.353773392,0.394748874,-0.13227679,-0.329515439,-0.334362141,-0.385821127,0.415671126,-0.168720086,-0.322677763,-0.345400414,-0.34121252,0.384091418,-0.231930938,-0.366804011,-0.362037638,-0.408699832,0.435415648,-0.483793829,-0.512590971,-0.542955575,-0.389049011,0.563955194
Public,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours0,0.372754491,8,-0.690578894,-0.313185907,0.412418525,-0.39330793,-0.432434454,0.080881269,-0.11538703,0.183725042,0.209964996,0.186709713,0.165582218,-0.147128489,-0.131758271,0.351893048,-0.093613296,0.67838142,-0.529286181,0.666062609,0.303520782,-0.823335315,-0.160126433,0.396364887,-0.51746902,0.333117565,0.048817556,-0.196805183,-0.554374652,-0.488861768,0.272334684,0.293819473,-0.046342044,0.005157755,0.112235482,0.140851821,0.019599628,-0.114381031,-0.384009645,-0.401200042,-0.0563039,-0.265723437,0.409830917,-0.81134371,-0.665448055,-0.382430091,0.271323106,0.481348019
Private non-profit,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours0to1,0.020319555,90,0.064837357,0.171843681,0.100400825,-0.171042692,-0.082622919,-0.066165744,-0.017230932,0.079672627,0.070255448,0.052195293,0.016115673,0.091696344,0.09616572,0.123986829,0.085932895,0.106583774,-0.078908246,-0.052414912,-0.006866898,-0.069340448,0.082617943,-0.100391922,-0.011584998,-0.104907435,-0.048546056,0.092211838,-0.138974563,-0.121411493,-0.019528573,-0.079979327,0.107041553,-0.136918444,-0.115602124,-0.020682278,-0.012049343,0.069163461,-0.162960762,-0.060256784,-0.135228377,0.026275875,0.078396776,-0.040653837,-0.00764166,0.054370654,0.049373867,-0.025775918
Public,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours0to1,0.010479042,8,0.087202983,-0.119660221,0.34601451,-0.475325477,-0.335382517,-0.069843296,0.251554577,0.096414914,-0.2140144,-0.250835892,-0.102076873,-0.034792524,0.022605116,0.558834732,0.294561492,0.431660215,-0.404413782,0.402406447,0.196582228,-0.338118408,-0.116954295,0.369051588,-0.732953435,0.145626612,0.235139024,-0.056837746,-0.362451086,-0.587340751,-0.169098789,0.152107624,0.35842681,-0.354295875,-0.314350347,-0.319146832,0.291620635,0.157394331,-0.583059492,0.019300998,0.042061982,0.220845691,0.064625224,0.073305824,0.309616284,-0.229261228,-0.131574124,0.012441856
Private non-profit,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours11to15,0.072073637,90,0.258262449,-0.273411481,-0.272188926,0.201320432,0.211390176,0.187279935,0.238219837,-0.248542216,-0.323612816,-0.382681658,-0.466286775,-0.296411858,-0.226682775,-0.216473996,-0.212660542,-0.287224195,0.165175612,0.209668942,0.033105685,0.189067319,-0.238709209,0.059790782,0.265038372,0.108611727,0.204089089,-0.22283031,0.106248553,0.148993329,0.142622219,0.226788141,-0.219368572,0.156260036,0.169670427,0.109488669,0.162919246,-0.183757878,0.205081454,0.181464601,0.221232931,0.213061236,-0.254009062,0.29376029,0.292758378,0.321922959,0.255442708,-0.341902792
Public,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours11to15,0.081736527,8,0.349655339,-0.053206979,0.062659092,0.337879307,0.122080411,-0.258826022,-0.350173939,0.226125254,0.257494103,0.207899793,0.10126052,0.037178218,0.211461894,0.070487334,0.204201721,-0.062104244,0.720493056,-0.218369397,-0.58561348,0.05299434,0.285837476,-0.027393894,0.476883041,-0.402321684,-0.664822042,0.423784161,0.234269894,0.389637763,-0.380093305,-0.26472621,0.239543026,0.081697964,-0.13998241,-0.035248127,-0.544653767,0.315463655,0.342047385,-0.061326358,-0.248564648,-0.172505483,0.109057559,0.319589166,0.071170947,0.053106659,-0.145121431,-0.069069817
Private non-profit,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours16to20,0.07059743,90,0.265359852,-0.310998532,-0.474436983,0.300938221,0.401747419,0.407078786,0.426414351,-0.461245025,-0.523814973,-0.5690843,-0.618857923,-0.460117729,-0.417853285,-0.439954299,-0.397164693,-0.46362617,0.271527839,0.327544154,0.218487315,0.225985163,-0.407996587,0.184375694,0.340325745,0.325727293,0.303768905,-0.408186194,0.192611266,0.34644549,0.346604005,0.412649276,-0.449792476,0.193022779,0.345250077,0.332707976,0.34293404,-0.391043413,0.262854763,0.352596502,0.387313447,0.407081909,-0.445772352,0.4423011,0.50356673,0.559115244,0.437121437,-0.575987318
Public,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours16to20,0.11257485,8,0.662620609,0.73391896,-0.000249028,0.78273737,-0.099957148,-0.381787359,-0.467669427,0.284359675,0.386198076,0.452733802,0.455977287,0.446939986,0.508739641,-0.157786537,0.294419292,-0.204365797,0.605290469,-0.748874562,-0.543468891,0.244302445,0.511691081,-0.187697856,0.110860246,-0.466942736,-0.41586644,0.512445897,0.747332238,0.398740775,-0.442851069,-0.613308168,0.316354457,0.613193332,-0.419186512,-0.346432378,-0.520171993,0.440205315,0.717021449,-0.202386168,-0.347781339,-0.342715775,0.143354566,0.594311037,0.308140141,-0.069441867,-0.775764961,0.123585619
Private non-profit,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours1to2,0.033692254,90,-0.064077417,0.024623892,-0.013883283,-0.090671799,0.001742555,0.042235918,0.111186304,-0.044279469,-0.075373511,-0.090893454,-0.074972518,-0.115532352,0.004245219,0.023861913,-0.031120937,-0.017651987,0.107003522,0.152918869,-0.044146646,0.09453373,-0.119540257,-0.022618538,-0.001642755,-0.067205525,0.164874803,-0.036650626,-0.175158332,-0.080749144,0.132430103,0.093944127,-0.030889298,-0.045371149,0.007601639,0.062226501,0.070360932,-0.045048328,-0.114053533,0.025563361,0.075786914,0.128977105,-0.060428761,-0.081610097,-0.078246657,0.008520817,0.052758467,0.015945207
Public,HPW26,Hours per Week: Working (for pay) off campus,HPW26.hours1to2,0.018263473,8,-0.026294816,-0.255709195,-0.300010598,-0.352685639,0.400553253,0.231195478,0.556684646,-0.398928692,-0.539043264,-0.516297562,-0.225591758,-0.32467074,-0.434921608,-0.027550852,-0.169705604,-0.300872382,-0.424422656,0.532667142,0.304392182,0.207322381,-0.400917521,0.691459714,-0.345156517,0.300557372,0.462334992,-0.425096847,-0.333454047,-0.107717715,0.083794774,0.381904192,-0.125742128,-0.355829197,0.247346387,0.016640022,0.514184709,-0.258894768,-0.425704152,0.690483763,0.368118855,0.573912615,-0.493414183,0.131546281,0.316443092,0.15773516,0.094022153,-0.25488677
