"Name","Description","Summary","Label_rank","n_colleges","Survey","Survey_Name","Label","Group","Group_rev","corr_type","wtdprop","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5"
"HPW26","Hours per Week: Working (for pay) off campus","HPW26.hours6to10",5,98,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.086076141,0.13607204,-0.207286998,-0.112063073,0.041562081,0.101127454,0.067993649,0.104336047,-0.098648269,-0.163589887,-0.200806351,-0.286311837,-0.168890113,-0.053245119,-0.052360075,-0.079465151,-0.131388446,0.182717526,0.122769135,-0.126167182,0.065857945,-0.079817264,-0.126850696,0.192885032,0.052428056,0.082657635,-0.08232629,0.003729118,0.020214354,0.044640821,0.064264602,-0.052865087,0.032632837,0.031230447,0.060593988,0.087542812,-0.074555324,0.0275083,0.114054142,0.100115888,0.10306782,-0.111598176,0.112246837,0.107320738,0.168069056,0.069175792,-0.13350553
"HPW26","Hours per Week: Working (for pay) off campus","HPW26.hours11to15",6,98,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.073297437,0.252091578,-0.280815354,-0.277963277,0.199468665,0.218359745,0.186651486,0.239896384,-0.252422942,-0.322119466,-0.379100739,-0.463110424,-0.301964708,-0.232424264,-0.224277484,-0.219205682,-0.292293871,0.172833758,0.212579113,0.035970054,0.196933639,-0.242286478,0.059569361,0.275483805,0.109215015,0.204544982,-0.224279461,0.102148277,0.158694932,0.142012054,0.232564971,-0.225401873,0.153353976,0.175558606,0.122002278,0.166085041,-0.189924258,0.199484289,0.183983663,0.21680799,0.217716479,-0.258227152,0.297457754,0.295288983,0.325652883,0.257457033,-0.345633494
"HPW26","Hours per Week: Working (for pay) off campus","HPW26.hours16to20",7,98,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.075913848,0.253177579,-0.327568969,-0.488602486,0.292424688,0.405377702,0.414639266,0.448383548,-0.477291309,-0.534626837,-0.577397477,-0.625170909,-0.471588326,-0.430463961,-0.461346344,-0.415174716,-0.47324505,0.258207537,0.337413714,0.246420141,0.253875405,-0.428941708,0.171429199,0.346856018,0.335774186,0.337349783,-0.424199707,0.180888923,0.352309074,0.361240551,0.4317977,-0.467408952,0.190353983,0.351791289,0.349327798,0.372742576,-0.411901371,0.248447213,0.347280073,0.393975373,0.429240889,-0.461221192,0.448277449,0.512585682,0.560130466,0.441625555,-0.582364189
"HPW26","Hours per Week: Working (for pay) off campus","HPW26.hours21plus",8,98,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.146632792,0.274132021,-0.321885271,-0.534057569,0.253770718,0.462176354,0.506894167,0.538185709,-0.552267359,-0.591790727,-0.618207838,-0.620651804,-0.46337983,-0.478264848,-0.50943266,-0.46924167,-0.516922829,0.16916386,0.367222009,0.381584711,0.329532393,-0.506840305,0.198013124,0.340652221,0.352625192,0.465363667,-0.490782399,0.150773825,0.421150824,0.445788419,0.469440055,-0.528222121,0.155677294,0.394817836,0.460991816,0.45242834,-0.490175235,0.225909147,0.415063202,0.450796112,0.530110153,-0.536783256,0.568236898,0.618673028,0.605436514,0.464820958,-0.659147424
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours0",1,98,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.570378788,0.311489588,-0.179316676,-0.136133897,0.134261497,0.116495376,0.069696242,0.072441347,-0.105727629,-0.152782266,-0.200298657,-0.271301899,-0.229118228,-0.090116331,-0.098864188,-0.082275086,-0.135461738,0.212277171,0.232872956,0.038664649,0.005410023,-0.16603167,0.035143336,0.066998736,0.004406309,0.112614764,-0.07665221,0.065888081,0.035609806,0.059165929,0.040869077,-0.063746672,0.090758492,0.093031278,0.015768116,0.011170922,-0.050853826,0.119352167,0.103128609,0.067020846,0.05517916,-0.098277062,0.378783393,0.303988393,0.182002348,0.069300834,-0.245338805
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours0to1",2,98,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.01875,0.064095468,0.244062616,0.295066151,-0.277745322,-0.266591841,-0.224993048,-0.19848238,0.271829499,0.280341019,0.265811746,0.241174372,0.293651542,0.248877823,0.3012525,0.243881174,0.30058046,-0.024354523,-0.204593587,-0.295138572,-0.167293201,0.287165819,-0.092644235,-0.169520852,-0.239174503,-0.178037214,0.247372004,-0.181574125,-0.25914642,-0.166637361,-0.193277661,0.258804901,-0.183195713,-0.236525215,-0.167195738,-0.152152718,0.219920902,-0.293576175,-0.228944884,-0.254699348,-0.185684028,0.286220713,-0.146406402,-0.149212491,-0.086811371,-0.089193313,0.132609739
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours1to2",3,98,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.039848485,-0.06681306,0.184363742,0.240998748,-0.229252589,-0.179627976,-0.19310031,-0.17793996,0.223680188,0.234433823,0.243797117,0.255005303,0.268790472,0.230178421,0.257791625,0.183922126,0.21613389,-0.021354872,-0.178114774,-0.312414523,-0.159725014,0.280254934,-0.180600209,-0.082934132,-0.219708345,-0.191399327,0.240885796,-0.210679115,-0.208584298,-0.135021946,-0.110579838,0.200338283,-0.115394888,-0.165806848,-0.170538581,-0.137207632,0.183951769,-0.203187014,-0.122039774,-0.132694654,-0.170475039,0.19779799,-0.247679039,-0.243936041,-0.1816185,-0.220457463,0.260070902
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours3to5",4,98,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.088787879,-0.18961482,0.211443503,0.283352008,-0.176259418,-0.269549868,-0.258538676,-0.189279785,0.260408179,0.274621745,0.289514818,0.309584121,0.355503664,0.266882206,0.264974386,0.223774876,0.262873029,-0.142259437,-0.361083668,-0.196097678,-0.08400038,0.295282984,-0.179706836,-0.172061709,-0.175139057,-0.120569763,0.215552502,-0.112384313,-0.168226912,-0.270762424,-0.13829432,0.231526371,-0.111194365,-0.223050042,-0.206296665,-0.113025725,0.198402867,-0.146963882,-0.259472748,-0.206876921,-0.199662953,0.251120919,-0.372930039,-0.375820253,-0.274745591,-0.159018375,0.328249967
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours6to10",5,98,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.154318182,-0.346748989,0.134779786,0.103759368,-0.099744781,-0.079336915,-0.061737962,-0.037122768,0.072696761,0.120499065,0.168314345,0.247768861,0.176163155,0.07511088,0.06019166,0.066640651,0.097125102,-0.170633457,-0.187690185,0.009731477,0.038446887,0.09505948,-0.035975414,-0.053688841,-0.021799941,-0.057186264,0.056902266,-0.022819725,-0.013368123,-0.062832679,-0.015452474,0.038217964,-0.082561438,-0.078186424,-0.014013195,0.010320167,0.035387045,-0.081602044,-0.055043982,-0.046840324,-0.027998907,0.059210953,-0.361477972,-0.280559227,-0.188210983,-0.071478421,0.238387603
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours11to15",6,98,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.071742424,-0.170998472,0.05073437,-0.010000455,-0.025207776,-0.015210153,0.0791979,0.010092191,-0.021565457,-0.001744322,0.039644358,0.103596976,0.009057214,-0.060647047,-0.036196735,-0.019901291,0.006636679,-0.208178596,-0.04112571,0.131162764,0.029309046,0.008637181,0.113584523,-0.04500601,0.175186266,-0.09996805,-0.046186955,0.008237702,0.05000872,0.06588487,0.008641676,-0.043004138,-0.02625717,0.005608827,0.066050991,0.034225485,-0.034587903,-0.038239435,-0.027361362,0.054343791,0.0451048,-0.022169926,-0.155686068,-0.112605601,-0.03527897,0.079754767,0.043166556
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours16to20",7,98,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.033295455,0.003639699,-0.077820262,-0.271162412,0.202681924,0.237891789,0.259750046,0.16112354,-0.245974916,-0.229183243,-0.217881471,-0.216281967,-0.192444835,-0.287941989,-0.272133498,-0.269875885,-0.248151625,-0.02677231,0.144578254,0.160878859,0.131058089,-0.176126526,0.210716654,0.206303012,0.224301122,0.089828862,-0.240055031,0.124660965,0.18977655,0.300284209,0.159769452,-0.260684364,0.175918372,0.277031313,0.268926723,0.112923871,-0.246035025,0.174635686,0.198834729,0.206449916,0.166122893,-0.227446975,0.101848307,0.164879487,0.19022592,0.144930558,-0.183064339
"HPW27","Hours per Week: Working (for pay) on campus","HPW27.hours21plus",8,98,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.022878788,0.06131993,-0.199308477,-0.390809891,0.187917604,0.395659427,0.42900742,0.298356862,-0.39401866,-0.350482391,-0.334970348,-0.332516132,-0.314838511,-0.416910102,-0.40333097,-0.366064389,-0.3332046,-0.006779771,0.306627124,0.332305084,0.108788659,-0.299782846,0.204247113,0.32305161,0.417586554,0.182800502,-0.394054353,0.111629734,0.412963359,0.428964182,0.22183111,-0.394140594,0.102933481,0.319429325,0.459812558,0.285046834,-0.385780378,0.181808247,0.3175554,0.268334535,0.329386948,-0.353647874,0.340803854,0.416207021,0.377488555,0.242825934,-0.398385171
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours0",1,299,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.407818081,0.427358804,-0.235964357,-0.508850748,0.362396227,0.459321746,0.450177142,0.31720314,-0.4694694,-0.499996017,-0.523402412,-0.535342762,-0.356005771,-0.469012927,-0.480169139,-0.452504931,-0.490614554,0.125910932,0.289942649,0.305704569,0.121106122,-0.351082124,0.290988944,0.409556772,0.338121925,0.222879363,-0.436527421,0.331068896,0.397967625,0.391714356,0.198537401,-0.42157689,0.320121562,0.365435911,0.363948412,0.230867695,-0.398782398,0.246786026,0.437427232,0.448918973,0.309876446,-0.460218855,0.562904923,0.571649648,0.480069879,0.232296096,-0.579376179
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours0to1",2,299,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.142139553,-0.340866296,-0.021343942,0.051598444,-0.135279855,-0.080110753,0.037364207,0.053155381,0.009795776,0.010680137,0.009777407,-0.011024923,0.016828175,-0.016380316,0.03887752,0.06600154,0.04770208,-0.08623644,-0.011853667,0.041648877,-0.010563817,0.020449802,0.004138675,-0.057161009,0.135533855,-0.040860329,-0.025581724,-0.120423931,-0.061197139,0.063218754,0.05552895,-0.0076897,-0.166929527,-0.061311271,0.009238505,0.072798026,0.013296489,-0.06902965,-0.094624307,0.009123099,0.082631264,-0.000383958,-0.333705368,-0.187164938,0.135474988,0.254299707,0.016553698
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours1to2",3,299,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.203933365,-0.423056298,0.127601251,0.320414516,-0.244702559,-0.302135815,-0.282470563,-0.134884945,0.274245463,0.303132536,0.330779649,0.360275167,0.207931536,0.286840797,0.295468869,0.272024551,0.306626543,-0.092914967,-0.197776887,-0.181559182,-0.004011203,0.192223872,-0.186855378,-0.276886694,-0.176163424,-0.093448666,0.246130052,-0.228402121,-0.266012746,-0.234231554,-0.020883872,0.222955852,-0.225916165,-0.225668085,-0.210443973,-0.072178579,0.214440817,-0.15150001,-0.285605312,-0.288783722,-0.137276484,0.266432047,-0.48722789,-0.453283463,-0.310243892,-0.083307627,0.411272759
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours3to5",4,299,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.143761225,-0.312847773,0.238331565,0.45083554,-0.281146029,-0.402932037,-0.426029825,-0.303989648,0.426482567,0.460090859,0.485676901,0.509596395,0.322256483,0.442831362,0.425793358,0.387498733,0.430912076,-0.084379212,-0.287667357,-0.284419944,-0.101998329,0.316855796,-0.269974305,-0.379433564,-0.355625117,-0.181146221,0.412324896,-0.265859167,-0.350063911,-0.365724771,-0.189637996,0.380634536,-0.232947761,-0.308977945,-0.332881556,-0.230171858,0.354659456,-0.185071239,-0.378326619,-0.418244158,-0.308716736,0.419863393,-0.445427355,-0.497562207,-0.500768711,-0.293398674,0.551794764
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours6to10",5,299,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.059304546,-0.243229433,0.305239911,0.596429842,-0.371501547,-0.511294945,-0.562932877,-0.462757363,0.58407434,0.610947127,0.628880489,0.630215418,0.442016859,0.576774804,0.56825342,0.536793033,0.579751285,-0.124230123,-0.308812568,-0.406023388,-0.209247522,0.445565417,-0.351561466,-0.446297499,-0.48427926,-0.309677103,0.562406388,-0.314586285,-0.435040271,-0.518413205,-0.37069078,0.554653015,-0.295708397,-0.437484437,-0.472287217,-0.364257403,0.513147665,-0.285640822,-0.47581265,-0.540911731,-0.456973292,0.577393687,-0.429796853,-0.533409676,-0.609238026,-0.422380293,0.64085574
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours11to15",6,299,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.021118224,-0.204951849,0.26135388,0.568750169,-0.393077284,-0.474604677,-0.51188494,-0.456406292,0.558869246,0.573403327,0.576365302,0.563116896,0.401547039,0.550630957,0.560244739,0.528421067,0.558187811,-0.065887411,-0.277666005,-0.367341619,-0.215430373,0.398615242,-0.342998306,-0.399605681,-0.464193386,-0.314926423,0.539692552,-0.362802962,-0.423446072,-0.484748327,-0.383036476,0.553391441,-0.325687946,-0.412426513,-0.433578034,-0.380309684,0.506214513,-0.316565462,-0.450170982,-0.496826098,-0.434800727,0.553640462,-0.355777122,-0.450707392,-0.557650204,-0.401772337,0.569911891
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours16to20",7,299,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.009259747,-0.111257886,0.223365192,0.469936423,-0.29799203,-0.383776092,-0.437302998,-0.412231459,0.474414306,0.482762791,0.483651816,0.461733286,0.351383738,0.430519326,0.459635202,0.432912174,0.464156142,-0.083309912,-0.212266491,-0.323366276,-0.217032117,0.360651776,-0.238226174,-0.303053831,-0.401514718,-0.265085917,0.435965542,-0.254313002,-0.330640178,-0.45455758,-0.327197331,0.468592703,-0.232906407,-0.336292146,-0.364917898,-0.35174645,0.42935796,-0.253069285,-0.359727725,-0.403690365,-0.4010933,0.469629162,-0.264148071,-0.355273964,-0.477228592,-0.372626617,0.477385884
"HPW16","Hours per Week: Working with classmates on group projects","HPW16.hours21plus",8,299,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week","Pooled",0.012665259,0.032513179,0.250759764,0.490061039,-0.340177927,-0.410939676,-0.440509467,-0.428587096,0.496990861,0.484649532,0.468011506,0.412932359,0.386754629,0.449277232,0.491310215,0.484346823,0.490528301,-0.124497058,-0.219382031,-0.356499636,-0.275615177,0.420765501,-0.264203073,-0.308558773,-0.40989001,-0.299495647,0.46221517,-0.318204604,-0.368223237,-0.434050421,-0.36140457,0.499221235,-0.311567257,-0.354099054,-0.388629275,-0.385418071,0.474316225,-0.273446417,-0.418156886,-0.430694424,-0.422305416,0.508244928,-0.13202491,-0.222151269,-0.400605958,-0.384314302,0.378057115
"GOAL02","Goal: Becoming a community leader","GOAL02.notimportant",1,318,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views","Pooled",0.253388954,0.316401749,-0.104969295,-0.25882463,0.133150385,0.207610484,0.261890055,0.19787935,-0.250620389,-0.281062134,-0.334484685,-0.373391338,-0.172526514,-0.21257227,-0.239505856,-0.239888404,-0.244238216,0.047906107,0.201812683,0.159350791,0.032315805,-0.182272436,0.109595436,0.201221322,0.130273472,0.183023424,-0.223230724,0.110341902,0.191416088,0.229773051,0.112719116,-0.217912454,0.1663585,0.110579721,0.233412205,0.127046871,-0.206804373,0.045307192,0.208786644,0.272386459,0.198116176,-0.246281446,0.318507176,0.335281585,0.327514224,0.260617835,-0.401228938
"GOAL02","Goal: Becoming a community leader","GOAL02.somewhatimportant",2,318,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views","Pooled",0.400750324,-0.343651192,-0.129124517,0.036974643,-0.013375507,-0.11709697,-0.030208039,0.078588151,0.008982064,0.005774721,0.00881485,0.027627127,-0.073172402,0.011498662,0.006743837,0.017593406,0.020072986,0.093928687,0.00028733,-0.020890635,0.006851765,-0.026250893,0.059383401,-0.090169145,0.002393774,0.026113025,0.000508544,-0.043757486,-0.051921821,0.000123008,0.129225597,-0.033207796,0.044003294,-0.145476091,-0.031461043,0.11558967,-0.012769138,-0.01370955,-0.091223925,0.008712796,0.073231582,-0.009826697,-0.353889418,-0.30184773,-0.004609637,0.226889951,0.117300009
"GOAL02","Goal: Becoming a community leader","GOAL02.veryimportant",3,318,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views","Pooled",0.247669552,-0.27736217,0.133914758,0.262550492,-0.166872763,-0.214437316,-0.236181752,-0.192489518,0.24752967,0.280397321,0.330020377,0.358159234,0.212750221,0.218310664,0.238142647,0.245239041,0.25273461,-0.116941977,-0.226810052,-0.138735135,0.006536162,0.18792931,-0.156962069,-0.196356145,-0.086226937,-0.183920944,0.215764454,-0.106772041,-0.204565045,-0.197922031,-0.117617591,0.210493803,-0.190303881,-0.122956013,-0.217492746,-0.130046266,0.21042972,-0.077407349,-0.214345543,-0.264631638,-0.195485859,0.251625952,-0.277689495,-0.294875078,-0.289372504,-0.236776252,0.355356649
"GOAL02","Goal: Becoming a community leader","GOAL02.essential",4,318,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views","Pooled",0.09819117,0.05298536,0.144761304,0.127442182,-0.031935873,-0.02091269,-0.171020489,-0.201105964,0.155040244,0.174243061,0.210114076,0.231390324,0.124934307,0.117961625,0.147848562,0.130436848,0.127210195,-0.029041401,-0.098102818,-0.107890865,-0.073651938,0.131912307,-0.064215417,-0.054643186,-0.138255685,-0.138040766,0.150380964,-0.036044588,-0.060098836,-0.184664651,-0.178937138,0.176504627,-0.115187791,0.072320996,-0.13996362,-0.178385268,0.138136799,0.022177701,-0.045880274,-0.190033507,-0.193213407,0.158543538,0.05846747,0.002688168,-0.250219562,-0.393345325,0.207615741
"GOAL03","Goal: Becoming accomplished in one of the performing arts (acting, dancing, etc.)","GOAL03.notimportant",1,318,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views","Pooled",0.61957595,-0.196807543,-0.136285943,0.122898612,-0.346557037,-0.248160733,0.068426612,0.195294148,0.019315403,-0.005137537,-0.033889102,-0.063786462,0.008418213,0.061682169,0.094507721,0.152980594,0.159190535,-0.12228123,-0.084383858,0.159520889,0.145236635,-0.066826454,-0.206564839,-0.144259041,0.15110257,0.124985873,-0.017909854,-0.317674308,-0.19453514,0.110730508,0.213862798,-0.019224962,-0.290904707,-0.289898473,0.010378973,0.189323217,0.042143666,-0.305255896,-0.294874213,-0.006475738,0.206049159,0.053310721,-0.147004715,-0.038658993,0.176117799,0.340788422,-0.125476054
"GOAL03","Goal: Becoming accomplished in one of the performing arts (acting, dancing, etc.)","GOAL03.somewhatimportant",2,318,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views","Pooled",0.231358119,0.262324747,0.167660574,-0.018151058,0.270297344,0.099484714,-0.14684187,-0.230374558,0.07356028,0.095824626,0.110707385,0.112234783,0.073428809,0.024473837,-0.00076891,-0.049196096,-0.038873996,0.049227501,-0.075035808,-0.171533928,-0.104897641,0.139132886,0.16411765,0.000382088,-0.174278261,-0.182790415,0.107728443,0.265071364,0.050274074,-0.146660391,-0.238425492,0.095836544,0.277326432,0.150683372,-0.115861588,-0.234806114,0.056137487,0.213417237,0.178277135,-0.107610297,-0.256154675,0.058889469,0.173203101,0.051153427,-0.137007011,-0.288845317,0.081642864
"GOAL03","Goal: Becoming accomplished in one of the performing arts (acting, dancing, etc.)","GOAL03.veryimportant",3,318,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views","Pooled",0.086942784,0.133481992,0.183617516,0.032847215,0.182590206,0.103336315,-0.189684142,-0.257565769,0.115075795,0.132826238,0.148632531,0.153309338,0.08444649,0.074908034,0.062590612,0.012793572,-0.003527255,0.06179766,0.031240389,-0.228904104,-0.186472679,0.158788206,0.098285079,0.042270258,-0.242997352,-0.16692147,0.134132806,0.158961747,0.06774113,-0.220447489,-0.251157121,0.147211589,0.120498212,0.142716551,-0.127847875,-0.236113076,0.094745763,0.188135899,0.143614475,-0.138803586,-0.256604005,0.084019203,0.056505613,-0.043946929,-0.247979839,-0.36404371,0.210271245
"GOAL03","Goal: Becoming accomplished in one of the performing arts (acting, dancing, etc.)","GOAL03.essential",4,318,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views","Pooled",0.062123147,0.041741551,-0.021531301,-0.264923284,0.315738933,0.346195104,0.147627335,0.016323457,-0.202041945,-0.18666197,-0.152885478,-0.094436834,-0.156819168,-0.210714827,-0.244574132,-0.281218768,-0.293714024,0.162567025,0.236760739,0.008841428,-0.062431192,-0.120637534,0.192547361,0.275356547,0.039738125,0.049690973,-0.173210936,0.276981186,0.310488434,0.079735722,-0.019071753,-0.167100139,0.234677437,0.351842608,0.193367391,0.018341941,-0.217295108,0.284871572,0.332290777,0.228172555,0.02034338,-0.236235577,0.086434372,0.05891112,-0.049562671,-0.153587649,0.028272969
"GOAL04","Goal: Becoming an authority in my field","GOAL04.notimportant",1,318,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views","Pooled",0.081332237,-0.134854717,0.057417392,-0.096069709,0.322769505,0.178204006,-0.049058578,-0.181320175,-0.010091968,0.050266484,0.090657826,0.166795283,-0.012913392,-0.116126204,-0.116798766,-0.147214417,-0.144103226,0.149611496,0.013559289,-0.075825204,-0.136534327,0.042268997,0.366870183,0.094720283,-0.133061603,-0.109537372,-0.022606408,0.344345698,0.164310101,-0.050660385,-0.165413489,-0.022870493,0.31294131,0.229563706,-0.012276017,-0.147413167,-0.049674914,0.279117198,0.25845817,0.042782996,-0.194254276,-0.054570243,-0.181979564,-0.246322888,-0.130803591,-0.051459651,0.191913258
"GOAL04","Goal: Becoming an authority in my field","GOAL04.somewhatimportant",2,318,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views","Pooled",0.272542763,-0.315236229,-0.022146669,-0.024506911,0.15246078,0.042994783,-0.051789112,-0.065238167,0.006575975,0.046170654,0.06880216,0.113189623,-0.00720995,-0.048961132,-0.059625885,-0.077710912,-0.061436643,0.072146725,-0.054821004,-0.030757235,-0.02485261,0.021856005,0.248373759,0.002474876,-0.069688427,-0.061027971,-0.010330633,0.1570602,0.096572646,-0.029003264,-0.030716704,-0.034041633,0.199628984,0.068908233,-0.017256633,-0.030533825,-0.037548054,0.142187235,0.104049625,0.000715055,-0.078839538,-0.023439307,-0.367219977,-0.349076651,-0.030501835,0.181457277,0.162134908
"GOAL04","Goal: Becoming an authority in my field","GOAL04.veryimportant",3,318,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views","Pooled",0.415815789,-0.014731345,-0.04420303,0.319102002,-0.394720269,-0.421953175,-0.200305191,0.024437522,0.236187998,0.171427479,0.126141719,0.042467015,0.205753348,0.299764732,0.313236852,0.345863402,0.338237746,-0.164957479,-0.219178655,-0.094718607,0.031931763,0.168177191,-0.425951327,-0.262016248,-0.064806549,0.000464395,0.219246186,-0.354789145,-0.392015251,-0.155093303,0.041786174,0.225727077,-0.332242448,-0.440393903,-0.239826239,0.026090136,0.256291136,-0.342312759,-0.436422794,-0.25084046,0.049025468,0.251360065,-0.078939902,-0.084686949,-0.097576371,0.011900978,0.076948067
"GOAL04","Goal: Becoming an authority in my field","GOAL04.essential",4,318,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views","Pooled",0.230309211,0.346660946,0.018667779,-0.132521842,-0.041290524,0.140999236,0.194672727,0.129782311,-0.149310682,-0.172262938,-0.183071696,-0.205994434,-0.116916862,-0.089469995,-0.088442459,-0.078478148,-0.089207175,-0.031738813,0.178406607,0.123289809,0.068334102,-0.145374848,-0.125801561,0.116218271,0.166064889,0.10599461,-0.117962232,-0.080967001,0.082896797,0.14741131,0.081359576,-0.101513873,-0.11634997,0.105090222,0.171771602,0.082238913,-0.104565861,-0.04399189,0.058173549,0.136204812,0.132363068,-0.111195802,0.454919356,0.47452502,0.151866135,-0.138309647,-0.282127759
"GOAL05","Goal: Becoming involved in programs to clean up the environment","GOAL05.notimportant",1,318,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views","Pooled",0.283897984,-0.252310463,0.089338064,-0.053452479,0.311813198,0.062575464,-0.057038187,-0.174412497,0.020485934,0.086326363,0.11154508,0.157691957,-0.003752422,-0.031240255,-0.058272577,-0.10392017,-0.090643031,0.152479178,-0.04388738,-0.03273062,-0.109924572,0.031043993,0.164043479,0.030436678,-0.06419998,-0.141664531,0.034705921,0.25290503,0.05626223,-0.04182174,-0.125020176,0.004825692,0.351797339,0.126879123,-0.056983351,-0.167941584,-0.005117109,0.327011604,0.084572182,-0.031005065,-0.163774505,-0.010877305,-0.293427642,-0.215126077,0.042101932,0.156073619,0.085051992
"GOAL05","Goal: Becoming involved in programs to clean up the environment","GOAL05.somewhatimportant",2,318,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views","Pooled",0.484742074,-0.174849091,-0.171582252,0.034474298,-0.24201348,-0.164910953,0.086254936,0.287260147,-0.066005701,-0.1047953,-0.128115504,-0.151680083,-0.046724921,-0.004762793,0.011753528,0.070881646,0.058884473,-0.101354769,-0.026713977,0.119510608,0.155966251,-0.082804925,-0.120984568,-0.121132025,0.204990986,0.180218208,-0.093403898,-0.221889747,-0.128771262,0.13621708,0.285260778,-0.098927322,-0.260086092,-0.208843542,0.053885944,0.290869242,-0.047802007,-0.206553189,-0.218626668,0.033092369,0.290680403,-0.042822621,-0.139126814,-0.063440869,0.127490604,0.270314329,-0.078710949
