"Name","Description","Summary","wtdprop","n_colleges","Survey","Survey_Name"
"RATE06","Self Rating: Cooperativeness","RATE06.average",0.227395497947482,318,"CSS","College Senior Survey"
"RATE06","Self Rating: Cooperativeness","RATE06.belowaverage",0.0162333956985306,318,"CSS","College Senior Survey"
"RATE06","Self Rating: Cooperativeness","RATE06.highest10pct",0.228913704319799,318,"CSS","College Senior Survey"
"RATE06","Self Rating: Cooperativeness","RATE06.lowest10pct",0.00214762222598796,318,"CSS","College Senior Survey"
"RATE07","Self Rating: Creativity","RATE07.aboveaverage",0.39761246488919,318,"CSS","College Senior Survey"
"RATE07","Self Rating: Creativity","RATE07.average",0.351666936278475,318,"CSS","College Senior Survey"
"RATE07","Self Rating: Creativity","RATE07.belowaverage",0.0843946234503449,318,"CSS","College Senior Survey"
"RATE07","Self Rating: Creativity","RATE07.highest10pct",0.155645671259871,318,"CSS","College Senior Survey"
"RATE07","Self Rating: Creativity","RATE07.lowest10pct",0.0106803041221194,318,"CSS","College Senior Survey"
"RATE08","Self Rating: Cynicism","RATE08.aboveaverage",0.193329388683006,116,"CSS","College Senior Survey"
"RATE08","Self Rating: Cynicism","RATE08.average",0.47743763819252,116,"CSS","College Senior Survey"
"RATE08","Self Rating: Cynicism","RATE08.belowaverage",0.196319018404908,116,"CSS","College Senior Survey"
"RATE08","Self Rating: Cynicism","RATE08.highest10pct",0.07034972439351,116,"CSS","College Senior Survey"
"RATE08","Self Rating: Cynicism","RATE08.lowest10pct",0.0625642303260565,116,"CSS","College Senior Survey"
"RATE09","Self Rating: Drive to achieve","RATE09.aboveaverage",0.441203830009631,318,"CSS","College Senior Survey"
"RATE09","Self Rating: Drive to achieve","RATE09.average",0.216945130148671,318,"CSS","College Senior Survey"
"RATE09","Self Rating: Drive to achieve","RATE09.belowaverage",0.02742670817049,318,"CSS","College Senior Survey"
"RATE09","Self Rating: Drive to achieve","RATE09.highest10pct",0.310719885349523,318,"CSS","College Senior Survey"
"RATE09","Self Rating: Drive to achieve","RATE09.lowest10pct",0.00370444632168531,318,"CSS","College Senior Survey"
"RATE10","Self Rating: Emotional health","RATE10.aboveaverage",0.386568960075746,318,"CSS","College Senior Survey"
"RATE10","Self Rating: Emotional health","RATE10.average",0.341953342801536,318,"CSS","College Senior Survey"
"RATE10","Self Rating: Emotional health","RATE10.belowaverage",0.0635717479354058,318,"CSS","College Senior Survey"
"RATE10","Self Rating: Emotional health","RATE10.highest10pct",0.199506206932828,318,"CSS","College Senior Survey"
"RATE10","Self Rating: Emotional health","RATE10.lowest10pct",0.00839974225448425,318,"CSS","College Senior Survey"
"RATE12","Self Rating: Leadership ability","RATE12.aboveaverage",0.425552912846527,318,"CSS","College Senior Survey"
"RATE12","Self Rating: Leadership ability","RATE12.average",0.304239409699948,318,"CSS","College Senior Survey"
"RATE12","Self Rating: Leadership ability","RATE12.belowaverage",0.0552666120579905,318,"CSS","College Senior Survey"
"RATE12","Self Rating: Leadership ability","RATE12.highest10pct",0.208743309614746,318,"CSS","College Senior Survey"
"RATE12","Self Rating: Leadership ability","RATE12.lowest10pct",0.00619775578078893,318,"CSS","College Senior Survey"
"RATE22","Self Rating: Self-confidence (intellectual)","RATE22.aboveaverage",0.467005743706417,318,"CSS","College Senior Survey"
"RATE22","Self Rating: Self-confidence (intellectual)","RATE22.average",0.280353367810915,318,"CSS","College Senior Survey"
"RATE22","Self Rating: Self-confidence (intellectual)","RATE22.belowaverage",0.0376677987499959,318,"CSS","College Senior Survey"
"RATE22","Self Rating: Self-confidence (intellectual)","RATE22.highest10pct",0.210975180744282,318,"CSS","College Senior Survey"
"RATE22","Self Rating: Self-confidence (intellectual)","RATE22.lowest10pct",0.00399790898839094,318,"CSS","College Senior Survey"
"RATE23","Self Rating: Self-confidence (social)","RATE23.aboveaverage",0.402519383668396,318,"CSS","College Senior Survey"
"RATE23","Self Rating: Self-confidence (social)","RATE23.average",0.331985190153951,318,"CSS","College Senior Survey"
"RATE23","Self Rating: Self-confidence (social)","RATE23.belowaverage",0.0813357797199808,318,"CSS","College Senior Survey"
"RATE23","Self Rating: Self-confidence (social)","RATE23.highest10pct",0.175067900382084,318,"CSS","College Senior Survey"
"RATE23","Self Rating: Self-confidence (social)","RATE23.lowest10pct",0.00909174607558809,318,"CSS","College Senior Survey"
"RATE27","Self Rating: Understanding of others","RATE27.aboveaverage",0.506764003395161,318,"CSS","College Senior Survey"
"RATE27","Self Rating: Understanding of others","RATE27.average",0.259348207999684,318,"CSS","College Senior Survey"
"RATE27","Self Rating: Understanding of others","RATE27.belowaverage",0.0154328501589014,318,"CSS","College Senior Survey"
"RATE27","Self Rating: Understanding of others","RATE27.highest10pct",0.215832900165152,318,"CSS","College Senior Survey"
"RATE27","Self Rating: Understanding of others","RATE27.lowest10pct",0.00262203828110093,318,"CSS","College Senior Survey"
"RATE28","Self Rating: Writing ability","RATE28.aboveaverage",0.421469878091303,318,"CSS","College Senior Survey"
"RATE28","Self Rating: Writing ability","RATE28.average",0.353508904663846,318,"CSS","College Senior Survey"
"RATE28","Self Rating: Writing ability","RATE28.belowaverage",0.0568622161987908,318,"CSS","College Senior Survey"
"RATE28","Self Rating: Writing ability","RATE28.highest10pct",0.161514220488293,318,"CSS","College Senior Survey"
"RATE28","Self Rating: Writing ability","RATE28.lowest10pct",0.00664478055776683,318,"CSS","College Senior Survey"
"REENROLL_9406","If you could make your college choice over, would you still choose to enroll at your current college?","REENROLL_9406.defno",0.0393755167550216,318,"CSS","College Senior Survey"
"REENROLL_9406","If you could make your college choice over, would you still choose to enroll at your current college?","REENROLL_9406.defyes",0.415326751292901,318,"CSS","College Senior Survey"
"REENROLL_9406","If you could make your college choice over, would you still choose to enroll at your current college?","REENROLL_9406.dontknow",0.042099119692622,318,"CSS","College Senior Survey"
"REENROLL_9406","If you could make your college choice over, would you still choose to enroll at your current college?","REENROLL_9406.probno",0.117092229625667,318,"CSS","College Senior Survey"
"REENROLL_9406","If you could make your college choice over, would you still choose to enroll at your current college?","REENROLL_9406.probyes",0.386106382633789,318,"CSS","College Senior Survey"
"SATIS01_9406","Satisfaction: Ability to find a faculty or staff mentor","SATIS01_9406.cantrate",0.0632510160445264,318,"CSS","College Senior Survey"
"SATIS01_9406","Satisfaction: Ability to find a faculty or staff mentor","SATIS01_9406.dissatisfied",0.0551128666329345,318,"CSS","College Senior Survey"
"SATIS01_9406","Satisfaction: Ability to find a faculty or staff mentor","SATIS01_9406.neutral",0.190856415362267,318,"CSS","College Senior Survey"
"SATIS01_9406","Satisfaction: Ability to find a faculty or staff mentor","SATIS01_9406.satisfied",0.442195635497087,318,"CSS","College Senior Survey"
"SATIS01_9406","Satisfaction: Ability to find a faculty or staff mentor","SATIS01_9406.verysatisfied",0.248584066463186,318,"CSS","College Senior Survey"
"SATIS02_9406","Satisfaction: Academic advising","SATIS02_9406.cantrate",0.0301925706435012,318,"CSS","College Senior Survey"
"SATIS02_9406","Satisfaction: Academic advising","SATIS02_9406.dissatisfied",0.169165853547105,318,"CSS","College Senior Survey"
"SATIS02_9406","Satisfaction: Academic advising","SATIS02_9406.neutral",0.238893983350357,318,"CSS","College Senior Survey"
"SATIS02_9406","Satisfaction: Academic advising","SATIS02_9406.satisfied",0.394905248455617,318,"CSS","College Senior Survey"
"SATIS02_9406","Satisfaction: Academic advising","SATIS02_9406.verysatisfied",0.16684234400342,318,"CSS","College Senior Survey"
"SATIS03_9406","Satisfaction: Amount of contact with faculty","SATIS03_9406.cantrate",0.00786217440381785,309,"CSS","College Senior Survey"
"SATIS03_9406","Satisfaction: Amount of contact with faculty","SATIS03_9406.dissatisfied",0.0386500350065012,309,"CSS","College Senior Survey"
"SATIS03_9406","Satisfaction: Amount of contact with faculty","SATIS03_9406.neutral",0.180012002228985,309,"CSS","College Senior Survey"
"SATIS03_9406","Satisfaction: Amount of contact with faculty","SATIS03_9406.satisfied",0.48062497320931,309,"CSS","College Senior Survey"
"SATIS03_9406","Satisfaction: Amount of contact with faculty","SATIS03_9406.verysatisfied",0.292850815151385,309,"CSS","College Senior Survey"
"SATIS05_9406","Satisfaction: Campus health services","SATIS05_9406.cantrate",0.169673215423056,318,"CSS","College Senior Survey"
"SATIS05_9406","Satisfaction: Campus health services","SATIS05_9406.dissatisfied",0.167037381803929,318,"CSS","College Senior Survey"
"SATIS05_9406","Satisfaction: Campus health services","SATIS05_9406.neutral",0.245256642660004,318,"CSS","College Senior Survey"
"SATIS05_9406","Satisfaction: Campus health services","SATIS05_9406.satisfied",0.324955497852465,318,"CSS","College Senior Survey"
"SATIS05_9406","Satisfaction: Campus health services","SATIS05_9406.verysatisfied",0.0930772622605458,318,"CSS","College Senior Survey"
"SATIS06_9406","Satisfaction: Career counseling and advising","SATIS06_9406.cantrate",0.138692732359788,318,"CSS","College Senior Survey"
"SATIS06_9406","Satisfaction: Career counseling and advising","SATIS06_9406.dissatisfied",0.15964910562417,318,"CSS","College Senior Survey"
"SATIS06_9406","Satisfaction: Career counseling and advising","SATIS06_9406.neutral",0.27240999924911,318,"CSS","College Senior Survey"
"SATIS06_9406","Satisfaction: Career counseling and advising","SATIS06_9406.satisfied",0.312478167043744,318,"CSS","College Senior Survey"
"SATIS06_9406","Satisfaction: Career counseling and advising","SATIS06_9406.verysatisfied",0.116769995723189,318,"CSS","College Senior Survey"
"SATIS07_9406","Satisfaction: Class size","SATIS07_9406.cantrate",0.00302711192817749,309,"CSS","College Senior Survey"
"SATIS07_9406","Satisfaction: Class size","SATIS07_9406.dissatisfied",0.0375640316276081,309,"CSS","College Senior Survey"
"SATIS07_9406","Satisfaction: Class size","SATIS07_9406.neutral",0.132918057365199,309,"CSS","College Senior Survey"
"SATIS07_9406","Satisfaction: Class size","SATIS07_9406.satisfied",0.512695664590287,309,"CSS","College Senior Survey"
"SATIS07_9406","Satisfaction: Class size","SATIS07_9406.verysatisfied",0.313795134488729,309,"CSS","College Senior Survey"
"SATIS08_9406","Satisfaction: Computer facilities","SATIS08_9406.cantrate",0.0177827337285052,318,"CSS","College Senior Survey"
"SATIS08_9406","Satisfaction: Computer facilities","SATIS08_9406.dissatisfied",0.132014137501549,318,"CSS","College Senior Survey"
"SATIS08_9406","Satisfaction: Computer facilities","SATIS08_9406.neutral",0.178388142235786,318,"CSS","College Senior Survey"
"SATIS08_9406","Satisfaction: Computer facilities","SATIS08_9406.satisfied",0.453570566869469,318,"CSS","College Senior Survey"
"SATIS08_9406","Satisfaction: Computer facilities","SATIS08_9406.verysatisfied",0.218244419664691,318,"CSS","College Senior Survey"
"SATIS09_9406","Satisfaction: Connection with your peers","SATIS09_9406.cantrate",0.0178875638841567,125,"CSS","College Senior Survey"
"SATIS09_9406","Satisfaction: Connection with your peers","SATIS09_9406.dissatisfied",0.0399459554720085,125,"CSS","College Senior Survey"
"SATIS09_9406","Satisfaction: Connection with your peers","SATIS09_9406.neutral",0.188950243787816,125,"CSS","College Senior Survey"
"SATIS09_9406","Satisfaction: Connection with your peers","SATIS09_9406.satisfied",0.502173529930095,125,"CSS","College Senior Survey"
"SATIS09_9406","Satisfaction: Connection with your peers","SATIS09_9406.verysatisfied",0.251042706925924,125,"CSS","College Senior Survey"
"SATIS10_9406","Satisfaction: Courses in your major field","SATIS10_9406.cantrate",0.0154413211902163,309,"CSS","College Senior Survey"
"SATIS10_9406","Satisfaction: Courses in your major field","SATIS10_9406.dissatisfied",0.049963320152445,309,"CSS","College Senior Survey"
"SATIS10_9406","Satisfaction: Courses in your major field","SATIS10_9406.neutral",0.0755640644849613,309,"CSS","College Senior Survey"
"SATIS10_9406","Satisfaction: Courses in your major field","SATIS10_9406.satisfied",0.411476319132566,309,"CSS","College Senior Survey"
"SATIS10_9406","Satisfaction: Courses in your major field","SATIS10_9406.verysatisfied",0.447554975039811,309,"CSS","College Senior Survey"
"SATIS12_9406","Satisfaction: Ethnic/racial diversity of students","SATIS12_9406.cantrate",0.0549674267100977,228,"CSS","College Senior Survey"
"SATIS12_9406","Satisfaction: Ethnic/racial diversity of students","SATIS12_9406.dissatisfied",0.19974891422367,228,"CSS","College Senior Survey"
"SATIS12_9406","Satisfaction: Ethnic/racial diversity of students","SATIS12_9406.neutral",0.382736156351792,228,"CSS","College Senior Survey"
"SATIS12_9406","Satisfaction: Ethnic/racial diversity of students","SATIS12_9406.satisfied",0.297027687296417,228,"CSS","College Senior Survey"
"SATIS12_9406","Satisfaction: Ethnic/racial diversity of students","SATIS12_9406.verysatisfied",0.0655198154180239,228,"CSS","College Senior Survey"
"SATIS13_9406","Satisfaction: Financial aid services","SATIS13_9406.cantrate",0.187486121089413,318,"CSS","College Senior Survey"
"SATIS13_9406","Satisfaction: Financial aid services","SATIS13_9406.dissatisfied",0.14633596760499,318,"CSS","College Senior Survey"
"SATIS13_9406","Satisfaction: Financial aid services","SATIS13_9406.neutral",0.234491542028607,318,"CSS","College Senior Survey"
"SATIS13_9406","Satisfaction: Financial aid services","SATIS13_9406.satisfied",0.322140944419045,318,"CSS","College Senior Survey"
"SATIS13_9406","Satisfaction: Financial aid services","SATIS13_9406.verysatisfied",0.109545424857945,318,"CSS","College Senior Survey"
"SATIS14_9406","Satisfaction: General education or core curriculum courses","SATIS14_9406.cantrate",0.0122600766655523,279,"CSS","College Senior Survey"
"SATIS14_9406","Satisfaction: General education or core curriculum courses","SATIS14_9406.dissatisfied",0.0630452803055631,279,"CSS","College Senior Survey"
"SATIS14_9406","Satisfaction: General education or core curriculum courses","SATIS14_9406.neutral",0.168819927547847,279,"CSS","College Senior Survey"
"SATIS14_9406","Satisfaction: General education or core curriculum courses","SATIS14_9406.satisfied",0.579791253532157,279,"CSS","College Senior Survey"
"SATIS14_9406","Satisfaction: General education or core curriculum courses","SATIS14_9406.verysatisfied",0.17608346194888,279,"CSS","College Senior Survey"
"SATIS15_9406","Satisfaction: Humanities courses","SATIS15_9406.cantrate",0.0924566895172621,318,"CSS","College Senior Survey"
"SATIS15_9406","Satisfaction: Humanities courses","SATIS15_9406.dissatisfied",0.036657888029904,318,"CSS","College Senior Survey"
"SATIS15_9406","Satisfaction: Humanities courses","SATIS15_9406.neutral",0.226760029538043,318,"CSS","College Senior Survey"
"SATIS15_9406","Satisfaction: Humanities courses","SATIS15_9406.satisfied",0.464822281617796,318,"CSS","College Senior Survey"
"SATIS15_9406","Satisfaction: Humanities courses","SATIS15_9406.verysatisfied",0.179303111296995,318,"CSS","College Senior Survey"
"SATIS16_9406","Satisfaction: Institutional support of racial/cultural differences","SATIS16_9406.cantrate",0.173337788172402,56,"CSS","College Senior Survey"
"SATIS16_9406","Satisfaction: Institutional support of racial/cultural differences","SATIS16_9406.dissatisfied",0.140461075843635,56,"CSS","College Senior Survey"
"SATIS16_9406","Satisfaction: Institutional support of racial/cultural differences","SATIS16_9406.neutral",0.340928833945874,56,"CSS","College Senior Survey"
"SATIS16_9406","Satisfaction: Institutional support of racial/cultural differences","SATIS16_9406.satisfied",0.273037086535249,56,"CSS","College Senior Survey"
"SATIS16_9406","Satisfaction: Institutional support of racial/cultural differences","SATIS16_9406.verysatisfied",0.07223521550284,56,"CSS","College Senior Survey"
"SATIS17_9406","Satisfaction: Interaction with other students","SATIS17_9406.cantrate",0.00344418561445129,309,"CSS","College Senior Survey"
"SATIS17_9406","Satisfaction: Interaction with other students","SATIS17_9406.dissatisfied",0.0320230660397582,309,"CSS","College Senior Survey"
"SATIS17_9406","Satisfaction: Interaction with other students","SATIS17_9406.neutral",0.133576522372915,309,"CSS","College Senior Survey"
"SATIS17_9406","Satisfaction: Interaction with other students","SATIS17_9406.satisfied",0.518585740214083,309,"CSS","College Senior Survey"
"SATIS17_9406","Satisfaction: Interaction with other students","SATIS17_9406.verysatisfied",0.312370485758793,309,"CSS","College Senior Survey"
"SATIS18_9406","Satisfaction: Job placement services for students","SATIS18_9406.cantrate",0.253671365797082,318,"CSS","College Senior Survey"
"SATIS18_9406","Satisfaction: Job placement services for students","SATIS18_9406.dissatisfied",0.150222977277554,318,"CSS","College Senior Survey"
"SATIS18_9406","Satisfaction: Job placement services for students","SATIS18_9406.neutral",0.263786203178856,318,"CSS","College Senior Survey"
"SATIS18_9406","Satisfaction: Job placement services for students","SATIS18_9406.satisfied",0.250499044383096,318,"CSS","College Senior Survey"
"SATIS18_9406","Satisfaction: Job placement services for students","SATIS18_9406.verysatisfied",0.0818204093634121,318,"CSS","College Senior Survey"
"SATIS19_9406","Satisfaction: Laboratory facilities and equipment","SATIS19_9406.cantrate",0.14596788412687,318,"CSS","College Senior Survey"
"SATIS19_9406","Satisfaction: Laboratory facilities and equipment","SATIS19_9406.dissatisfied",0.0896704172190188,318,"CSS","College Senior Survey"
"SATIS19_9406","Satisfaction: Laboratory facilities and equipment","SATIS19_9406.neutral",0.23842019682237,318,"CSS","College Senior Survey"
"SATIS19_9406","Satisfaction: Laboratory facilities and equipment","SATIS19_9406.satisfied",0.391868506461703,318,"CSS","College Senior Survey"
"SATIS19_9406","Satisfaction: Laboratory facilities and equipment","SATIS19_9406.verysatisfied",0.134072995370038,318,"CSS","College Senior Survey"
"SATIS20_9406","Satisfaction: Leadership opportunities","SATIS20_9406.cantrate",0.141598791983161,318,"CSS","College Senior Survey"
"SATIS20_9406","Satisfaction: Leadership opportunities","SATIS20_9406.dissatisfied",0.0297853286093425,318,"CSS","College Senior Survey"
"SATIS20_9406","Satisfaction: Leadership opportunities","SATIS20_9406.neutral",0.280759324870243,318,"CSS","College Senior Survey"
"SATIS20_9406","Satisfaction: Leadership opportunities","SATIS20_9406.satisfied",0.382110499548955,318,"CSS","College Senior Survey"
"SATIS20_9406","Satisfaction: Leadership opportunities","SATIS20_9406.verysatisfied",0.165746054988299,318,"CSS","College Senior Survey"
"SATIS21_9406","Satisfaction: Library facilities","SATIS21_9406.cantrate",0.0103985118921578,318,"CSS","College Senior Survey"
"SATIS21_9406","Satisfaction: Library facilities","SATIS21_9406.dissatisfied",0.165082891646333,318,"CSS","College Senior Survey"
"SATIS21_9406","Satisfaction: Library facilities","SATIS21_9406.neutral",0.18639137105943,318,"CSS","College Senior Survey"
"SATIS21_9406","Satisfaction: Library facilities","SATIS21_9406.satisfied",0.437196832232781,318,"CSS","College Senior Survey"
"SATIS21_9406","Satisfaction: Library facilities","SATIS21_9406.verysatisfied",0.200930393169298,318,"CSS","College Senior Survey"
"SATIS22_9406","Satisfaction: Opportunities for community service","SATIS22_9406.cantrate",0.171954318866334,318,"CSS","College Senior Survey"
"SATIS22_9406","Satisfaction: Opportunities for community service","SATIS22_9406.dissatisfied",0.029373909748401,318,"CSS","College Senior Survey"
"SATIS22_9406","Satisfaction: Opportunities for community service","SATIS22_9406.neutral",0.236833680689398,318,"CSS","College Senior Survey"
"SATIS22_9406","Satisfaction: Opportunities for community service","SATIS22_9406.satisfied",0.356472256159309,318,"CSS","College Senior Survey"
"SATIS22_9406","Satisfaction: Opportunities for community service","SATIS22_9406.verysatisfied",0.205365834536557,318,"CSS","College Senior Survey"
"SATIS24_9406","Satisfaction: Opportunities to discuss coursework outside of class with professors","SATIS24_9406.cantrate",0.0210861348716929,56,"CSS","College Senior Survey"
"SATIS24_9406","Satisfaction: Opportunities to discuss coursework outside of class with professors","SATIS24_9406.dissatisfied",0.0362044957230953,56,"CSS","College Senior Survey"
"SATIS24_9406","Satisfaction: Opportunities to discuss coursework outside of class with professors","SATIS24_9406.neutral",0.158543863139049,56,"CSS","College Senior Survey"
"SATIS24_9406","Satisfaction: Opportunities to discuss coursework outside of class with professors","SATIS24_9406.satisfied",0.46276772097341,56,"CSS","College Senior Survey"
"SATIS24_9406","Satisfaction: Opportunities to discuss coursework outside of class with professors","SATIS24_9406.verysatisfied",0.321397785292752,56,"CSS","College Senior Survey"
"SATIS25_9406","Satisfaction: Opportunities to participate in extracurricular activities","SATIS25_9406.cantrate",0.096111665004985,56,"CSS","College Senior Survey"
"SATIS25_9406","Satisfaction: Opportunities to participate in extracurricular activities","SATIS25_9406.dissatisfied",0.0408773678963111,56,"CSS","College Senior Survey"
"SATIS25_9406","Satisfaction: Opportunities to participate in extracurricular activities","SATIS25_9406.neutral",0.175407111997341,56,"CSS","College Senior Survey"
"SATIS25_9406","Satisfaction: Opportunities to participate in extracurricular activities","SATIS25_9406.satisfied",0.396078431372549,56,"CSS","College Senior Survey"
"SATIS25_9406","Satisfaction: Opportunities to participate in extracurricular activities","SATIS25_9406.verysatisfied",0.291525423728814,56,"CSS","College Senior Survey"
"SATIS26_9406","Satisfaction: Opportunities to take interdisciplinary courses","SATIS26_9406.cantrate",0.204862734620266,56,"CSS","College Senior Survey"
"SATIS26_9406","Satisfaction: Opportunities to take interdisciplinary courses","SATIS26_9406.dissatisfied",0.0623872820786854,56,"CSS","College Senior Survey"
"SATIS26_9406","Satisfaction: Opportunities to take interdisciplinary courses","SATIS26_9406.neutral",0.294569501035335,56,"CSS","College Senior Survey"
"SATIS26_9406","Satisfaction: Opportunities to take interdisciplinary courses","SATIS26_9406.satisfied",0.329637298777637,56,"CSS","College Senior Survey"
"SATIS26_9406","Satisfaction: Opportunities to take interdisciplinary courses","SATIS26_9406.verysatisfied",0.108543183488077,56,"CSS","College Senior Survey"
"SATIS27_9406","Satisfaction: Overall college experience","SATIS27_9406.cantrate",0.00230178388250894,309,"CSS","College Senior Survey"
"SATIS27_9406","Satisfaction: Overall college experience","SATIS27_9406.dissatisfied",0.0331685627790109,309,"CSS","College Senior Survey"
"SATIS27_9406","Satisfaction: Overall college experience","SATIS27_9406.neutral",0.126369364829171,309,"CSS","College Senior Survey"
"SATIS27_9406","Satisfaction: Overall college experience","SATIS27_9406.satisfied",0.531662038079512,309,"CSS","College Senior Survey"
"SATIS27_9406","Satisfaction: Overall college experience","SATIS27_9406.verysatisfied",0.306498250429797,309,"CSS","College Senior Survey"
"SATIS28_9406","Satisfaction: Overall quality of instruction","SATIS28_9406.cantrate",0.00186399945722621,309,"CSS","College Senior Survey"
"SATIS28_9406","Satisfaction: Overall quality of instruction","SATIS28_9406.dissatisfied",0.0321700595979903,309,"CSS","College Senior Survey"
"SATIS28_9406","Satisfaction: Overall quality of instruction","SATIS28_9406.neutral",0.140067775305935,309,"CSS","College Senior Survey"
"SATIS28_9406","Satisfaction: Overall quality of instruction","SATIS28_9406.satisfied",0.570698071367611,309,"CSS","College Senior Survey"
"SATIS28_9406","Satisfaction: Overall quality of instruction","SATIS28_9406.verysatisfied",0.255200094271237,309,"CSS","College Senior Survey"
"SATIS30_9406","Satisfaction: Recreational facilities","SATIS30_9406.cantrate",0.0863743990322658,318,"CSS","College Senior Survey"
"SATIS30_9406","Satisfaction: Recreational facilities","SATIS30_9406.dissatisfied",0.124554536425776,318,"CSS","College Senior Survey"
"SATIS30_9406","Satisfaction: Recreational facilities","SATIS30_9406.neutral",0.221180182068738,318,"CSS","College Senior Survey"
"SATIS30_9406","Satisfaction: Recreational facilities","SATIS30_9406.satisfied",0.403166442717766,318,"CSS","College Senior Survey"
"SATIS30_9406","Satisfaction: Recreational facilities","SATIS30_9406.verysatisfied",0.164724439755455,318,"CSS","College Senior Survey"
"SATIS31_9406","Satisfaction: Relevance of coursework to everyday life","SATIS31_9406.cantrate",0.00744047619047619,309,"CSS","College Senior Survey"
"SATIS31_9406","Satisfaction: Relevance of coursework to everyday life","SATIS31_9406.dissatisfied",0.0856457690990065,309,"CSS","College Senior Survey"
"SATIS31_9406","Satisfaction: Relevance of coursework to everyday life","SATIS31_9406.neutral",0.262975334018499,309,"CSS","College Senior Survey"
"SATIS31_9406","Satisfaction: Relevance of coursework to everyday life","SATIS31_9406.satisfied",0.493622958775836,309,"CSS","College Senior Survey"
"SATIS31_9406","Satisfaction: Relevance of coursework to everyday life","SATIS31_9406.verysatisfied",0.150315461916181,309,"CSS","College Senior Survey"
"SATIS32_9406","Satisfaction: Science and mathematics courses","SATIS32_9406.cantrate",0.0602350381415831,318,"CSS","College Senior Survey"
"SATIS32_9406","Satisfaction: Science and mathematics courses","SATIS32_9406.dissatisfied",0.0948849238145492,318,"CSS","College Senior Survey"
"SATIS32_9406","Satisfaction: Science and mathematics courses","SATIS32_9406.neutral",0.264776199130984,318,"CSS","College Senior Survey"
"SATIS32_9406","Satisfaction: Science and mathematics courses","SATIS32_9406.satisfied",0.439058153699831,318,"CSS","College Senior Survey"
"SATIS32_9406","Satisfaction: Science and mathematics courses","SATIS32_9406.verysatisfied",0.141045685213052,318,"CSS","College Senior Survey"
"SATIS33_9406","Satisfaction: Sense of community on campus","SATIS33_9406.cantrate",0.0243375009829362,309,"CSS","College Senior Survey"
"SATIS33_9406","Satisfaction: Sense of community on campus","SATIS33_9406.dissatisfied",0.142332739997284,309,"CSS","College Senior Survey"
"SATIS33_9406","Satisfaction: Sense of community on campus","SATIS33_9406.neutral",0.263948758640903,309,"CSS","College Senior Survey"
"SATIS33_9406","Satisfaction: Sense of community on campus","SATIS33_9406.satisfied",0.379592099337322,309,"CSS","College Senior Survey"
"SATIS33_9406","Satisfaction: Sense of community on campus","SATIS33_9406.verysatisfied",0.189788901041555,309,"CSS","College Senior Survey"
"SATIS34_9406","Satisfaction: Social science courses","SATIS34_9406.cantrate",0.0859388566167677,318,"CSS","College Senior Survey"
"SATIS34_9406","Satisfaction: Social science courses","SATIS34_9406.dissatisfied",0.0394702785231491,318,"CSS","College Senior Survey"
"SATIS34_9406","Satisfaction: Social science courses","SATIS34_9406.neutral",0.232313403250802,318,"CSS","College Senior Survey"
"SATIS34_9406","Satisfaction: Social science courses","SATIS34_9406.satisfied",0.457553150709168,318,"CSS","College Senior Survey"
"SATIS34_9406","Satisfaction: Social science courses","SATIS34_9406.verysatisfied",0.184724310900114,318,"CSS","College Senior Survey"
"SATIS35_9406","Satisfaction: Student housing","SATIS35_9406.cantrate",0.16710479480908,318,"CSS","College Senior Survey"
"SATIS35_9406","Satisfaction: Student housing","SATIS35_9406.dissatisfied",0.161569685233503,318,"CSS","College Senior Survey"
"SATIS35_9406","Satisfaction: Student housing","SATIS35_9406.neutral",0.21880173857955,318,"CSS","College Senior Survey"
"SATIS35_9406","Satisfaction: Student housing","SATIS35_9406.satisfied",0.357310100023839,318,"CSS","College Senior Survey"
"SATIS35_9406","Satisfaction: Student housing","SATIS35_9406.verysatisfied",0.0952136813540282,318,"CSS","College Senior Survey"
"SATIS36_9406","Satisfaction: Tutorial help or other academic assistance","SATIS36_9406.cantrate",0.247150771601412,318,"CSS","College Senior Survey"
"SATIS36_9406","Satisfaction: Tutorial help or other academic assistance","SATIS36_9406.dissatisfied",0.0429694003806589,318,"CSS","College Senior Survey"
"SATIS36_9406","Satisfaction: Tutorial help or other academic assistance","SATIS36_9406.neutral",0.282118500478272,318,"CSS","College Senior Survey"
"SATIS36_9406","Satisfaction: Tutorial help or other academic assistance","SATIS36_9406.satisfied",0.321258459539488,318,"CSS","College Senior Survey"
"SATIS36_9406","Satisfaction: Tutorial help or other academic assistance","SATIS36_9406.verysatisfied",0.10650286800017,318,"CSS","College Senior Survey"
"SEX","Your sex:","SEX.female",0.616098701332248,318,"CSS","College Senior Survey"
"SEX","Your sex:","SEX.male",0.383901298667752,318,"CSS","College Senior Survey"
"SLFCHG01","Change: Ability to get along with people of different races/cultures","SLFCHG01.muchstronger",0.19579470502616,318,"CSS","College Senior Survey"
"SLFCHG01","Change: Ability to get along with people of different races/cultures","SLFCHG01.muchweaker",0.00329788489529379,318,"CSS","College Senior Survey"
"SLFCHG01","Change: Ability to get along with people of different races/cultures","SLFCHG01.nochange",0.396936179698666,318,"CSS","College Senior Survey"
"SLFCHG01","Change: Ability to get along with people of different races/cultures","SLFCHG01.stronger",0.392497475773987,318,"CSS","College Senior Survey"
