"Name","Description","Summary","Label_rank","wtdprop","Survey","Survey_Name","Label","Group","Group_rev"
"ACT37","Have you met with faculty during office hours?","ACT37.notatall",1,0.025811323,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT37","Have you met with faculty during office hours?","ACT37.occasionally",2,0.680653521,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT37","Have you met with faculty during office hours?","ACT37.frequently",3,0.293535156,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT38","Have you met with faculty outside class or office hours?","ACT38.notatall",1,0.22972034,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT38","Have you met with faculty outside class or office hours?","ACT38.occasionally",2,0.601650165,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT38","Have you met with faculty outside class or office hours?","ACT38.frequently",3,0.168629495,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT40","Have you missed class due to employment?","ACT40.notatall",1,0.74173324,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT40","Have you missed class due to employment?","ACT40.occasionally",2,0.232705835,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT40","Have you missed class due to employment?","ACT40.frequently",3,0.025560925,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT48","Have you performed community service as part of a class?","ACT48.notatall",1,0.500906071,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT48","Have you performed community service as part of a class?","ACT48.occasionally",2,0.40410752,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT48","Have you performed community service as part of a class?","ACT48.frequently",3,0.094986409,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT55","Have you studied with other students?","ACT55.notatall",1,0.047948512,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT55","Have you studied with other students?","ACT55.occasionally",2,0.527919676,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT55","Have you studied with other students?","ACT55.frequently",3,0.424131812,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT58","Have you took interdisciplinary courses?","ACT58.notatall",1,0.377204665,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT58","Have you took interdisciplinary courses?","ACT58.occasionally",2,0.419917259,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT58","Have you took interdisciplinary courses?","ACT58.frequently",3,0.202878076,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT70","Have you voted in a student election?","ACT70.notatall",1,0.322189005,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT70","Have you voted in a student election?","ACT70.occasionally",2,0.446107588,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT70","Have you voted in a student election?","ACT70.frequently",3,0.231703406,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT74","Have you worked on group projects in class?","ACT74.notatall",1,0.035149364,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT74","Have you worked on group projects in class?","ACT74.occasionally",2,0.480435656,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT74","Have you worked on group projects in class?","ACT74.frequently",3,0.48441498,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"ACT75","Have you worked on independent study projects?","ACT75.notatall",1,0.428499404,"CSS","College Senior Survey","Not at all","Frequency Of Experiences","College Experiences"
"ACT75","Have you worked on independent study projects?","ACT75.occasionally",2,0.387829279,"CSS","College Senior Survey","Occasionally","Frequency Of Experiences","College Experiences"
"ACT75","Have you worked on independent study projects?","ACT75.frequently",3,0.183671317,"CSS","College Senior Survey","Frequently","Frequency Of Experiences","College Experiences"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours0",1,0.00648168,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours0to1",2,0.003946147,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours1to2",3,0.014248982,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours3to5",4,0.081458467,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours6to10",5,0.243375473,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours11to15",6,0.34561817,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours16to20",7,0.219037926,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW01","How many hours per week did you spend attending classes/labs?","HPW01.hours21plus",8,0.085833155,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours0",1,0.023897221,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours0to1",2,0.011049901,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours1to2",3,0.024423982,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours3to5",4,0.078800917,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours6to10",5,0.1927862,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours11to15",6,0.328895412,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours16to20",7,0.22697334,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW03","How many hours per week did you spend classes/labs?","HPW03.hours21plus",8,0.113173027,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours0",1,0.386018607,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours0to1",2,0.190673592,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours1to2",3,0.161790328,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours3to5",4,0.133633584,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours6to10",5,0.078322759,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours11to15",6,0.025457773,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours16to20",7,0.008869457,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW05","How many hours per week did you spend commuting?","HPW05.hours21plus",8,0.0152339,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours0",1,0.331123864,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours0to1",2,0.143365487,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours1to2",3,0.213155645,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours3to5",4,0.165570654,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours6to10",5,0.077500044,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours11to15",6,0.031851245,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours16to20",7,0.016501247,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW04","How many hours per week did you spend participating in student clubs/groups?","HPW04.hours21plus",8,0.020931815,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours0",1,0.209712829,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours0to1",2,0.136628699,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours1to2",3,0.163606591,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours3to5",4,0.213726204,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours6to10",5,0.151471298,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours11to15",6,0.064758754,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours16to20",7,0.029872248,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW10","How many hours per week did you spend partying?","HPW10.hours21plus",8,0.030223377,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours0",1,0.367291813,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours0to1",2,0.196594973,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours1to2",3,0.232941453,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours3to5",4,0.115883513,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours6to10",5,0.038460448,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours11to15",6,0.013955428,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours16to20",7,0.007735017,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW08","How many hours per week did you spend performing household/childcare duties?","HPW08.hours21plus",8,0.027137355,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours0",1,0.280673409,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours0to1",2,0.28734261,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours1to2",3,0.249791895,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours3to5",4,0.12162853,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours6to10",5,0.03924833,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours11to15",6,0.011483479,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours16to20",7,0.004489831,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW13","How many hours per week did you spend reading for pleasure?","HPW13.hours21plus",8,0.005341915,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours0",1,0.004504859,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours0to1",2,0.017763516,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours1to2",3,0.068462048,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours3to5",4,0.179574253,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours6to10",5,0.256133892,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours11to15",6,0.183393376,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours16to20",7,0.120167858,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW15","How many hours per week did you spend socializing with friends in person?","HPW15.hours21plus",8,0.170000197,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours0",1,0.004266198,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours0to1",2,0.011870164,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours1to2",3,0.059187363,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours3to5",4,0.20887696,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours6to10",5,0.280813879,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours11to15",6,0.191383915,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours16to20",7,0.125406596,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW17","How many hours per week did you spend studying/homework?","HPW17.hours21plus",8,0.118194924,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours0",1,0.131792606,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours0to1",2,0.475472981,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours1to2",3,0.295155017,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours3to5",4,0.074695064,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours6to10",5,0.01601148,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours11to15",6,0.004418262,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours16to20",7,0.001132888,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW19","How many hours per week did you spend talking with faculty during office hours?","HPW19.hours21plus",8,0.001321702,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours0",1,0.085258625,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours0to1",2,0.437457943,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours1to2",3,0.342329864,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours3to5",4,0.105816249,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours6to10",5,0.02037818,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours11to15",6,0.005170248,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours16to20",7,0.001772016,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW20","How many hours per week did you spend talking with faculty outside class?","HPW20.hours21plus",8,0.001816877,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours0",1,0.240007563,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours0to1",2,0.482132728,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours1to2",3,0.207827567,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours3to5",4,0.049536774,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours6to10",5,0.013235016,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours11to15",6,0.00480242,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours16to20",7,0.001058801,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW21","How many hours per week did you spend talking with faculty outside of class or office hours?","HPW21.hours21plus",8,0.00139913,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours0",1,0.372130647,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours0to1",2,0.250719922,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours1to2",3,0.201682515,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours3to5",4,0.102489619,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours6to10",5,0.041329475,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours11to15",6,0.014890978,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours16to20",7,0.007592889,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW23","How many hours per week did you spend volunteer work?","HPW23.hours21plus",8,0.009163955,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours0",1,0.205721156,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours0to1",2,0.022328302,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours1to2",3,0.034736105,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours3to5",4,0.084055058,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours6to10",5,0.17950577,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours11to15",6,0.13754464,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours16to20",7,0.128815749,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW25","How many hours per week did you spend working (for pay)?","HPW25.hours21plus",8,0.207293218,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours0",1,0.512399515,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours0to1",2,0.01907326,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours1to2",3,0.031738207,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours3to5",4,0.0548688,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours6to10",5,0.086076141,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours11to15",6,0.073297437,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours16to20",7,0.075913848,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW26","How many hours per week did you spend working (for pay) off campus?","HPW26.hours21plus",8,0.146632792,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours0",1,0.570378788,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours0to1",2,0.01875,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours1to2",3,0.039848485,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours3to5",4,0.088787879,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours6to10",5,0.154318182,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours11to15",6,0.071742424,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours16to20",7,0.033295455,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW27","How many hours per week did you spend working (for pay) on campus?","HPW27.hours21plus",8,0.022878788,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours0",1,0.407818081,"CSS","College Senior Survey","No hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours0to1",2,0.142139553,"CSS","College Senior Survey","Less than one hour","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours1to2",3,0.203933365,"CSS","College Senior Survey","One to two hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours3to5",4,0.143761225,"CSS","College Senior Survey","Three to five hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours6to10",5,0.059304546,"CSS","College Senior Survey","Six to ten hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours11to15",6,0.021118224,"CSS","College Senior Survey","Eleven to fifteen hours","Hours Spent Per Week","Hours Spent Per Week"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours16to20",7,0.009259747,"CSS","College Senior Survey","Sixteen to twenty hours","Hours Spent Per Week","Hours Spent Per Week"
